OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-MI,USGS Michigan Water Science Center,USGS-04057005,"MANISTIQUE RIVER AT MANISTIQUE, MI",Stream,,04060106,1450,sq mi,,,45.95163960000000,-86.2484744000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,153,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04057521,"STURGEON RIVER AT COUNTY ROAD 499 AT NAHMA, MI",Stream,,04030112,219,sq mi,,,45.84080655000000,-86.6687522000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,041,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04058100,"MIDDLE BRANCH ESCANABA RIVER NR PRINCETON, MI",Stream,,04030110,210,sq mi,,,46.31716490000000,-87.5020817000000,24000,1,seconds,Interpolated from MAP.,NAD83,1103.02,feet,.01,feet,Level or other surveyed method.,NAVD88,US,26,103,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04058120,"GREEN CREEK AT COUNTY HWY 565 NEAR PALMER, MI",Stream,,04030110,8.42,sq mi,,,46.37271800000000,-87.6059696000000,24000,1,seconds,Interpolated from MAP.,NAD83,1230,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,103,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04058250,"TRIB TO WARNER CREEK AT CO RD 565 NR PALMER, MI",Stream,,04030110,4.05,sq mi,,,46.42577150000000,-87.6029141000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,103,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04058500,"EAST BRANCH ESCANABA RIVER AT GWINN, MI",Stream,,04030110,124,sq mi,,,46.28216665000000,-87.4354164000000,24000,1,seconds,Interpolated from MAP.,NAD83,1079.2,feet,.1,feet,Reported method of determination.,NGVD29,US,26,103,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04059000,"ESCANABA RIVER AT CORNELL, MI",Stream,,04030110,870,sq mi,,,45.90891667000000,-87.2135278000000,24000,.1,seconds,Differentially corrected Global Positioning System.,NAD83,749.36,feet,.01,feet,Reported method of determination.,NAVD88,US,26,041,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-040590345,"ESCANABA RIVER AT WELLS, MI",Stream,,04030110,927,sq mi,,,45.78107879000000,-87.0676365000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,041,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04059500,"FORD RIVER NEAR HYDE, MI",Stream,,04030109,450,sq mi,,,45.75496740000000,-87.2020793000000,24000,1,seconds,Interpolated from MAP.,NAD83,681.71,feet,.01,feet,Level or other surveyed method.,NAVD88,US,26,041,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04062230,"MICHIGAMME RIVER NR MICHIGAMME, MI",Stream,,04030107,194,sq mi,,,46.46660426000000,-88.0745797000000,24000,1,seconds,Interpolated from MAP.,NAD83,1520,feet,10,feet,Reported method of determination.,NGVD29,US,26,103,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04062400,"MICHIGAMME RIVER NEAR WITCH LAKE, MI",Stream,,04030107,316,sq mi,,,46.24661030000000,-88.0126343000000,24000,1,seconds,Interpolated from MAP.,NAD83,1384.25,feet,.01,feet,Level or other surveyed method.,NGVD29,US,26,043,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04067648,"MENOMINEE RIVER AT MENOMINEE, MI",Stream,,04030108,4050,sq mi,,,45.10637358000000,-87.6356624000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,109,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096207,"BAW BEESE LK OUT AT LKVW RD AT HILLSDALE, MI",Stream,,04050001,,,,,41.90504746000000,-84.6168981000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096214,"KING LK OUT AT STEAMBURG RD AT HILLSDALE, MI",Stream,,04050001,4.19,sq mi,,,41.90726965000000,-84.6243985000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096225,"ST. JOSEPH R AT FAYETTE ST AT HILLSDALE, MI",Stream,,04050001,12.4,sq mi,,,41.92921379000000,-84.6393995000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096250,"BEEBE CREEK AT STATE RD NEAR NORTH ADAMS, MI",Stream,,04050001,20.2,sq mi,,,41.94088010000000,-84.5505064000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096255,"BEEBE C AT LK PLEASANT RD NR NORTH ADAMS, MI",Stream,,04050001,24.6,sq mi,,,41.95115777000000,-84.5738410000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096267,"BEEBE CREEK TRIB AT BALL RD NR HILLSDALE, MI",Stream,,04050001,10.8,sq mi,,,41.96365760000000,-84.5966200000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096272,"BEEBE CREEK AT MOORE ROAD NEAR HILLSDALE, MI",Stream,,04050001,42.4,sq mi,,,41.95421340000000,-84.6388443000000,24000,1,seconds,Interpolated from MAP.,NAD83,1070,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096273,"ST. JOSEPH RIVER AT MOORE RD NEAR HILLSDALE, MI",Stream,,04050001,62.4,sq mi,,,41.95643566000000,-84.6585676000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096276,"ST. JOSEPH RIVER AT US-12 AT JONESVILLE, MI",Stream,,04050001,66.5,sq mi,,,41.98282419000000,-84.6644017000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096288,"HERRICKSVILLE DRAIN AT HERRING RD NR LITCHFIELD,MI",Stream,,04050001,,,,,42.02921250000000,-84.7505195000000,24000,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096300,"SAND CREEK AT SAND LAKE RD NR JONESVILLE, MI",Stream,,04050001,9.44,sq mi,,,41.94588035000000,-84.7094033000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096312,"SAND CREEK AT LITCHFIELD, MI",Stream,,04050001,20.6,sq mi,,,42.02921269000000,-84.7796866000000,24000,1,seconds,Interpolated from MAP.,NAD83,1000,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096314,"SAND CREEK NR STORMS RD NEAR LITCHFIELD, MI",Stream,,04050001,23.2,sq mi,,,42.05115680000000,-84.8060771000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096320,"SOAP CREEK AT MCLAINE RD NEAR LITCHFIELD, MI",Stream,,04050001,,,,,42.00893538000000,-84.7874635000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,059,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096325,"SOAP CREEK AT LITCHFIELD RD NR LITCHFIELD, MI",Stream,,04050001,10.9,sq mi,,,42.04393490000000,-84.8360773000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,26,023,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096326,"SOAP CREEK AT ELY RD NEAR LITCHFIELD, MI",Stream,,04050001,13.1,sq mi,,,42.06865660000000,-84.8344119000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,26,023,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04096340,"ST. JOSEPH RIVER AT CLARENDON, MI",Stream,,04050001,144,sq mi,,,42.13087770000000,-84.8655270000000,24000,1,minutes,Interpolated from MAP.,NAD83,960,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,025,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04099000,"ST. JOSEPH RIVER AT MOTTVILLE, MI",Stream,,04050001,1866,sq mi,,,41.80088279000000,-85.7561047000000,24000,1,minutes,Interpolated from MAP.,NAD83,754.85,feet,.01,feet,Level or other surveyed method.,NAVD88,US,26,149,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04101500,"ST. JOSEPH RIVER AT NILES, MI",Stream,,04050001,3666,sq mi,,,41.82921380000000,-86.2597325000000,24000,1,minutes,Interpolated from MAP.,NAD83,632.57,feet,.01,feet,Level or other surveyed method.,NAVD88,US,26,021,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04102080,"ST. JOSEPH RIVER AT NAPIER AVE AT ST. JOSEPH, MI",Stream,,04050001,4260,sq mi,,,42.08920725000000,-86.4747444000000,24000,1,seconds,Interpolated from MAP.,NAD83,581,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,26,021,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04102192,"SOUTH BRANCH PAW PAW RIVER AT PAW PAW, MI",Stream,,04050001,94.3,sq mi,,,42.23503880000000,-85.8861251000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,159,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04102320,"PAW PAW RIVER AT 40TH STREET NEAR PAW PAW, MI",Stream,,04050001,195,sq mi,,,42.26698240000000,-85.9375175000000,24000,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,26,159,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04102420,"PAW PAW RIVER NEAR HARTFORD, MI",Stream,,04050001,311,sq mi,,,42.21781560000000,-86.1997441000000,24000,1,seconds,Interpolated from MAP.,NAD83,625,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,159,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04102533,"ST. JOSEPH RIVER AT ST. JOSEPH, MI",Stream,,04050001,4670,sq mi,,,42.11365077000000,-86.4853008000000,24000,1,seconds,Interpolated from MAP.,NAD83,580.00,feet,.01,feet,Level or other surveyed method.,IGLD,US,26,021,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04102700,"SOUTH BRANCH BLACK RIVER NEAR BANGOR, MI",Stream,,04050002,83.6,sq mi,,,42.35420009000000,-86.1875265000000,24000,10,seconds,Interpolated from MAP.,NAD83,596.22,feet,.17,feet,GNSS4 - Level 4 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,159,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04105707,"KALAMAZOO RIVER NEAR AUGUSTA, MI",Stream,,04050003,,,,,42.32559639000000,-85.3588884000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,077,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106000,"KALAMAZOO RIVER AT COMSTOCK, MI",Stream,,04050003,1010,sq mi,,,42.28559716000000,-85.5138930000000,24000,1,minutes,Interpolated from MAP.,NAD83,755.60,feet,.13,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,077,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106770,"KALAMAZOO RIVER AT D AVENUE NR COOPER CENTER, MI",Stream,,04050003,1248,sq mi,,,42.37642705000000,-85.5777874000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,077,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04108500,"KALAMAZOO RIVER NEAR FENNVILLE, MI",Stream,,04050003,1600,sq mi,,,42.59364079000000,-85.9841986000000,,1,seconds,Interpolated from MAP.,NAD83,586.51,feet,.01,feet,Reported method of determination.,NGVD29,US,26,005,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04108660,"KALAMAZOO RIVER AT NEW RICHMOND, MI",Stream,,04050003,1950,sq mi,,,42.65085976000000,-86.1067030000000,24000,1,minutes,Interpolated from MAP.,NAD83,570.94,feet,.08,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,005,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04108690,"KALAMAZOO RIVER AT SAUGATUCK, MI",Stream,,04050003,2020,sq mi,,,42.64724730000000,-86.1980934000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,26,005,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04116000,"GRAND RIVER AT IONIA, MI",Stream,,04050006,2840,sq mi,,,42.97197700000000,-85.0691725000000,24000,1,minutes,Interpolated from MAP.,NAD83,614.63,feet,.01,feet,Level or other surveyed method.,NAVD88,US,26,067,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04119300,"GRAND RIVER AT EASTMANVILLE, MI",Stream,,04050006,5230,sq mi,,,43.01474490000000,-85.9558770900000,24000,1,seconds,Interpolated from MAP.,NAD83,573.09,feet,.01,feet,Level or other surveyed method.,NGVD29,US,26,139,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04119400,"GRAND RIVER NEAR EASTMANVILLE, MI",Stream,,04050006,5290,sq mi,,,43.02418840000000,-86.0264354000000,24000,1,seconds,Interpolated from MAP.,NAD83,569.09,feet,.01,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,139,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04120250,"GRAND RIVER AT GRAND HAVEN, MI",Stream,,04050006,5518,sq mi,,,43.06029540000000,-86.2403311000000,24000,1,seconds,Interpolated from MAP.,NAD83,578,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,139,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04121621,"MUSKEGON RIVER NEAR HERSEY, MI",Stream,,04060102,1642,sq mi,,,43.84722220000000,-85.4322222000000,25000,1,minutes,"Transit, theodolite, or other surveying method.",NAD83,,,,,,,US,26,133,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04121970,"MUSKEGON RIVER NEAR CROTON, MI",Stream,,04060102,2313,sq mi,,,43.43474558000000,-85.6653239000000,24000,5,seconds,Interpolated from MAP.,NAD83,675.21,feet,.01,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,123,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04122030,"MUSKEGON R AT MAPLE ISLAND RD D16 NR BRIDGETON, MI",Stream,,04060102,2480,sq mi,,,43.31807280000000,-86.0364445000000,24000,1,minutes,Interpolated from MAP.,NAD83,597.08,feet,.20,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,123,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04122150,"MUSKEGON RIVER AT MOUTH AT MUSKEGON, MI",Stream,,04060102,2680,sq mi,,,43.23112457000000,-86.3297831000000,,1,minutes,Interpolated from MAP.,NAD83,573.84,feet,.01,feet,Reported method of determination.,NGVD29,US,26,121,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04122500,"PERE MARQUETTE RIVER AT SCOTTVILLE, MI",Stream,,04060101,681,sq mi,,,43.94500630000000,-86.2786896000000,25000,1,minutes,Interpolated from MAP.,NAD83,597.47,feet,.01,feet,Level or other surveyed method.,NAVD88,US,26,105,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04126010,"MANISTEE RIVER AT PARKDALE, MI",Stream,,04060103,1730,sq mi,,,44.26416940000000,-86.2953642000000,25000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,101,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04126520,"MANISTEE R AT MANISTEE, MI",Stream,,04060103,1928,sq mi,,,44.25055840000000,-86.3192530000000,,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,101,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04126997,"EAST CREEK AT GREEN ROAD NEAR MAYFIELD, MI",Stream,,04060105,31.5,sq mi,,,44.62778049000000,-85.5042330000000,25000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,055,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04127200,"BOARDMAN RIVER AT BEITNER RD NR TRAVERSE CITY, MI",Stream,,04060105,245,sq mi,,,44.67527949000000,-85.6309068000000,24000,1,seconds,Interpolated from MAP.,NAD83,665.43,feet,.06,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,055,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-041278852,"ST MARYS RIVER BELOW SAULT STE MARIE, MI",Stream,,04070001,,,,,46.48641050000000,-84.3019810900000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,033,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04127925,"PINE RIVER AT STATE HWY M-134 NEAR CHARLES, MI",Stream,,04070002,276.1,sq mi,,,46.05695910000000,-84.6569935000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,097,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04132052,"CHEBOYGAN R (POND) AT LINCOLN AVE AT CHEBOYGAN, MI",Stream,,04070004,1500,sq mi,,,45.63390070000000,-84.4811465000000,25000,1,minutes,Interpolated from MAP.,NAD83,590.00,feet,.01,feet,Level or other surveyed method.,NGVD29,US,26,031,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04135000,"THUNDER BAY RIVER NEAR ALPENA, MI",Stream,,04070006,1238,sq mi,,,45.09390140000000,-83.4999781000000,24000,1,seconds,Interpolated from MAP.,NAD83,615,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,007,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04135020,"THUNDER BAY RIVER AT ALPENA, MI",Stream,,04070006,1240,sq mi,,,45.07084609000000,-83.4377532000000,24000,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,26,007,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04137500,"AU SABLE RIVER NEAR AU SABLE, MI",Stream,,04070007,1739,sq mi,,,44.43640447000000,-83.4338609000000,24000,1,seconds,Interpolated from MAP.,NAD83,583.36,feet,.01,feet,Level or other surveyed method.,NAVD88,US,26,069,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04142000,"RIFLE RIVER NEAR STERLING, MI",Stream,,04080101,320,sq mi,,,44.07252030000000,-84.0199939000000,24000,1,minutes,Interpolated from MAP.,NAD83,648.95,feet,.01,feet,Level or other surveyed method.,NAVD88,US,26,011,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04144032,"THREEMILE CREEK AT PRIOR ROAD NEAR DURAND, MI",Stream,,04080203,8.75,sq mi,8.74,sq mi,42.88169789000000,-83.9846833000000,24000,1,seconds,Interpolated from MAP.,NAD83,793.77,feet,.01,feet,Survey-grade GPSF,NAVD88,US,26,155,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04145000,"SHIAWASSEE RIVER NEAR FERGUS, MI",Stream,,04080203,637,sq mi,,,43.25474780000000,-84.1055324000000,24000,1,minutes,Interpolated from MAP.,NAD83,584.94,feet,.23,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,145,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-0414826503,"TRIB (TILE) TO KIMBALL DRAIN NEAR SWARTZ CREEK, MI",Stream,,04080204,,,,,42.92222220000000,-83.8330556000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,26,049,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-0414826504,"TRIB TO KIMBALL DRAIN NEAR SWARTZ CREEK, MI",Stream,,04080204,,,,,42.92222220000000,-83.8330556000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,26,049,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-041482663,"ALGER CREEK AT HILL ROAD NEAR SWARTZ CREEK, MI",Stream,,04080204,19.3,sq mi,,,42.94197330000000,-83.8460698000000,24000,1,seconds,Interpolated from MAP.,NAD83,761.5,feet,0.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,26,049,,,,,20120412,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04149000,"FLINT RIVER NEAR FOSTERS, MI",Stream,,04080204,1153,sq mi,,,43.30835940000000,-83.9535826000000,24000,1,seconds,Interpolated from MAP.,NAD83,600,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,26,145,,,,,,,,,,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04152002,"CASS RIVER NEAR BRIDGEPORT, MI",Stream,,04080205,906,sq mi,,,43.36502579000000,-83.9549725900000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,26,145,,,,,,,,,,NWIS
