"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"15","USGS-MO","USGS Missouri Water Science Center","USGS-06817800","Nodaway River nr Oregon, MO","Stream",NA,10240010,NA,NA,NA,NA,39.97193898,-94.9963617,24000,"1","seconds","Interpolated from MAP.","NAD83",819,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-MO","USGS Missouri Water Science Center","USGS-06818000","Missouri River at St. Joseph, MO","Stream",NA,10240011,426500,"sq mi",NA,NA,39.75325,-94.8568333,100000,".5","seconds","Interpolated from Digital MAP.","NAD83",789.27,"feet",0.02,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-MO","USGS Missouri Water Science Center","USGS-06821190","Platte River at Sharps Station, MO","Stream",NA,10240012,2380,"sq mi",NA,NA,39.4009722,-94.7268333,100000,".5","seconds","Interpolated from Digital MAP.","NAD83",753.98,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","USGS-MO","USGS Missouri Water Science Center","USGS-06821200","PLATTE RIVER AT PLATTE CITY, MO.","Stream",NA,10240012,NA,NA,NA,NA,39.3694439,-94.7863499,24000,"1","seconds","Interpolated from MAP.","NAD83",770,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"19","USGS-MO","USGS Missouri Water Science Center","USGS-06893150","Blue River at Blue Ridge Blvd Ext in KC, MO","Stream",NA,10300101,93.1,"sq mi",NA,NA,38.88941667,-94.5806667,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",800.38,"feet",0.02,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"20","USGS-MO","USGS Missouri Water Science Center","USGS-06893400","Indian Creek at 103rd St in Kansas City, MO","Stream",NA,10300101,65,"sq mi",NA,NA,38.9419722,-94.6045,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",722.61,"feet",0.02,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21","USGS-MO","USGS Missouri Water Science Center","USGS-06893500","Blue River at Kansas City, MO","Stream",NA,10300101,188,"sq mi",NA,NA,38.957,-94.5588889,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",754.39,"feet",0.02,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-MO","USGS Missouri Water Science Center","USGS-06893520","BLUE RIVER NR GREGORY BLVD AT KANSAS CITY, MO","Stream",NA,10300101,198,"sq mi",NA,NA,38.9994504,-94.5277322,24000,"5","seconds","Interpolated from MAP.","NAD83",739,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-MO","USGS Missouri Water Science Center","USGS-06893552","Blue River @ Blue Parkway, Kansas City, MO","Stream",NA,10300101,206,"sq mi",NA,NA,39.0350054,-94.5268987,24000,"1","seconds","Interpolated from MAP.","NAD83",750,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-MO","USGS Missouri Water Science Center","USGS-06893557","Brush Creek at Ward Parkway in Kansas City, MO","Stream",NA,10300101,12.2,"sq mi",NA,NA,39.0330833,-94.6053889,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",800.48,"feet",0.02,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-MO","USGS Missouri Water Science Center","USGS-06893560","Brush Creek at Kansas City, MO","Stream",NA,10300101,14.9,"sq mi",NA,NA,39.0397,-94.5852528,24000,"1","seconds","Interpolated from Digital MAP.","NAD83",800,"feet",1,"feet","Level or other surveyed method.","NGVD29","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-MO","USGS Missouri Water Science Center","USGS-06893562","Brush Creek at Rockhill Road in Kansas City, MO","Stream",NA,10300101,17,"sq mi",NA,NA,39.03925,-94.5787222,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",800.14,"feet",0.02,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-MO","USGS Missouri Water Science Center","USGS-06893563","Town Fork Creek at Satchel Paige Mem Stad, in KC","Stream",NA,10300101,NA,NA,NA,NA,39.03388889,-94.545,24000,"1","seconds","Unknown.","NAD83",771,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-MO","USGS Missouri Water Science Center","USGS-06893564","Brush Creek at Elmwood Avenue in Kansas City, MO","Stream",NA,10300101,28.6,"sq mi",NA,NA,39.03648318,-94.531346,24000,"1","seconds","Differentially corrected Global Positioning System.","NAD83",700,"feet",0.1,"feet","Level or other surveyed method.","NGVD29","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-MO","USGS Missouri Water Science Center","USGS-06893566","BLUE RIVER AT COAL MINE RD AT KANSAS CITY","Stream",NA,10300101,230,"sq mi",NA,NA,39.04444975,-94.5127317,24000,"5","seconds","Interpolated from MAP.","NAD83",728,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-MO","USGS Missouri Water Science Center","USGS-06893578","Blue River at Stadium Drive in Kansas City, MO","Stream",NA,10300101,256,"sq mi",NA,NA,39.0583384,-94.5118983,24000,"1","seconds","Unknown.","NAD83",718.41,"feet",0.02,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-MO","USGS Missouri Water Science Center","USGS-06893590","Blue River at 12th Street in Kansas City, MO","Stream",NA,10300101,258,"sq mi",NA,NA,39.09691667,-94.4910278,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",714.84,"feet",0.02,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-MO","USGS Missouri Water Science Center","USGS-06893620","Rock Creek at Kentucky Road in Independence, MO","Stream",NA,10300101,9.5,"sq mi",NA,NA,39.11194444,-94.4722222,24000,"1","seconds","Unknown.","NAD83",723.35,"feet",0.04,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-MO","USGS Missouri Water Science Center","USGS-06893820","Little Blue R. at Lees Summit Rd in Independence","Stream",NA,10300101,98.2,"sq mi",NA,NA,39.0173611,-94.3872778,NA,".1","seconds","Interpolated from MAP.","NAD83",747.91,"feet",0.03,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-MO","USGS Missouri Water Science Center","USGS-06893830","Adair Creek at Independence, MO","Stream",NA,10300101,5.14,"sq mi",NA,NA,39.03777778,-94.3633333,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-MO","USGS Missouri Water Science Center","USGS-06893890","East Fork Little Blue River near Blue Springs, MO","Stream",NA,10300101,34.4,"sq mi",NA,NA,39.02556175,-94.3438385,24000,"1","seconds","Interpolated from MAP.","NAD83",751.71,"feet",0.04,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-MO","USGS Missouri Water Science Center","USGS-06893910","Little Blue River at 39th St. in Independence, MO","Stream",NA,10300101,158,"sq mi",NA,NA,39.04722814,-94.3377272,24000,"Unknown","Unknown","Unknown.","NAD83",768,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-MO","USGS Missouri Water Science Center","USGS-06893940","Crackerneck Creek at Selsa Rd. in Independence, MO","Stream",NA,10300101,6.6,"sq mi",NA,NA,39.05611688,-94.3449496,24000,"Unknown","Unknown","Unknown.","NAD83",749,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-MO","USGS Missouri Water Science Center","USGS-06893970","Spring Branch Ck at Holke Rd in Independence, MO","Stream",NA,10300101,8.4,"sq mi",NA,NA,39.08416667,-94.3372222,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",738.32,"feet",0.03,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-MO","USGS Missouri Water Science Center","USGS-06893990","Burr Oak Creek at Independence, MO","Stream",NA,10300101,NA,NA,NA,NA,39.08602778,-94.3088333,NA,".1","seconds","Interpolated from Digital MAP.","NAD83",740,"feet",20,"feet","Interpolated from topographic map.","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-MO","USGS Missouri Water Science Center","USGS-06894000","Little Blue River near Lake City, MO","Stream",NA,10300101,184,"sq mi",NA,NA,39.1005609,-94.3005038,24000,"Unknown","Unknown","Survey-grade GPSF","NAD83",719.86,"feet",0.02,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-MO","USGS Missouri Water Science Center","USGS-06894100","MISSOURI RIVER AT SIBLEY, MO.","Stream",NA,10300101,NA,NA,NA,NA,39.17945038,-94.1843906,24000,"1","seconds","Interpolated from MAP.","NAD83",694,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-MO","USGS Missouri Water Science Center","USGS-06896187","Middle Fork Grand River near Grant City, MO","Stream",NA,10280101,82.4,"sq mi",NA,NA,40.45471439,-94.4035694,24000,"1","seconds","Interpolated from MAP.","NAD83",930,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-MO","USGS Missouri Water Science Center","USGS-06896320","East Fork Grand River at Allendale, MO","Stream",NA,10280101,211,"sq mi",NA,NA,40.48138208,-94.3185678,24000,"1","seconds","Interpolated from MAP.","NAD83",910,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-MO","USGS Missouri Water Science Center","USGS-06898100","Thompson River at Mount Moriah, MO","Stream",NA,10280102,891,"sq mi",NA,NA,40.3363333,-93.7685,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",784,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",29,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-MO","USGS Missouri Water Science Center","USGS-06898800","Weldon River near Princeton, MO","Stream",NA,10280102,452,"sq mi",NA,NA,40.40084226,-93.6029993,24000,"1","seconds","Interpolated from MAP.","NAD83",814,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-MO","USGS Missouri Water Science Center","USGS-06899580","No Creek near Dunlap","Stream",NA,10280102,34,"sq mi",NA,NA,40.10529268,-93.4916052,24000,"1","seconds","Interpolated from MAP.","NAD83",788,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-MO","USGS Missouri Water Science Center","USGS-06899620","Thompson River near Chillicothe, MO","Stream",NA,10280102,NA,NA,NA,NA,39.8294598,-93.6068812,24000,"1","seconds","Interpolated from MAP.","NAD83",684,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-MO","USGS Missouri Water Science Center","USGS-06899900","Medicine Creek at Lucerne, MO","Stream",NA,10280103,118,"sq mi",NA,NA,40.45444444,-93.2863889,24000,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",870.02,"feet",0.06,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-MO","USGS Missouri Water Science Center","USGS-06899950","Medicine Creek near Harris, MO","Stream",NA,10280103,192,"sq mi",NA,NA,40.30890268,-93.337715,24000,"1","seconds","Interpolated from MAP.","NAD83",822,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-MO","USGS Missouri Water Science Center","USGS-06900050","Medicine Creek near Laredo, MO","Stream",NA,10280103,355,"sq mi",NA,NA,40.0266111,-93.4362222,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",733.78,"feet",0.05,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-MO","USGS Missouri Water Science Center","USGS-06900100","Little Medicine Creek near Harris","Stream",NA,10280103,66.5,"sq mi",NA,NA,40.3172354,-93.3813273,24000,"1","seconds","Interpolated from MAP.","NAD83",852,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-MO","USGS Missouri Water Science Center","USGS-06900640","Muddy Creek near Chula, MO","Stream",NA,10280103,72.2,"sq mi",NA,NA,39.87944444,-93.3972222,24000,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",690,"feet",5,"feet","Interpolated from topographic map.","NAVD88","US",29,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-MO","USGS Missouri Water Science Center","USGS-06900900","Locust Creek near Unionville, MO","Stream",NA,10280103,77.5,"sq mi",NA,NA,40.47306926,-93.1271539,24000,"1","seconds","Interpolated from MAP.","NAD83",880,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-MO","USGS Missouri Water Science Center","USGS-06901250","Little East Locust Creek near Browning, MO","Stream",NA,10280103,40.1,"sq mi",NA,NA,40.06557598,-93.1404847,24000,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",763,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",29,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-MO","USGS Missouri Water Science Center","USGS-06901500","Locust Creek near Linneus, MO","Stream",NA,10280103,550,"sq mi",NA,NA,39.89594444,-93.2365278,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",693.05,"feet",0.04,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-MO","USGS Missouri Water Science Center","USGS-06902000","Grand River near Sumner, MO","Stream",NA,10280103,6880,"sq mi",NA,NA,39.64002778,-93.2736944,100000,".5","seconds","Interpolated from Digital MAP.","NAD83",631.35,"feet",0.04,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-MO","USGS Missouri Water Science Center","USGS-06902995","Hickory Branch near Mendon, MO","Stream",NA,10280103,13.8,"sq mi",NA,NA,39.58252426,-93.1332572,24000,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",668,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",29,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-MO","USGS Missouri Water Science Center","USGS-06905500","Chariton River near Prairie Hill, MO","Stream",NA,10280202,1870,"sq mi",NA,NA,39.53994444,-92.79075,100000,".5","seconds","Interpolated from Digital MAP.","NAD83",632.66,"feet",0.05,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-MO","USGS Missouri Water Science Center","USGS-06905725","Mussel fork near Mystic, MO","Stream",NA,10280202,24,"sq mi",NA,NA,40.16057978,-92.8904798,24000,"1","seconds","Interpolated from MAP.","NAD83",916,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-MO","USGS Missouri Water Science Center","USGS-06906200","East Fork Little Chariton River near Macon, MO","Stream",NA,10280203,112,"sq mi",NA,NA,39.75144444,-92.5189444,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",741.5,"feet",0.29,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",29,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-MO","USGS Missouri Water Science Center","USGS-06906300","East Fork Little Chariton R. near Huntsville, MO","Stream",NA,10280203,220,"sq mi",NA,NA,39.45491667,-92.5685,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",655.86,"feet",0.05,"feet","Level or other surveyed method.","NGVD29","US",29,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-MO","USGS Missouri Water Science Center","USGS-06906320","EAST FORK CHARITON RIVER NEAR CLIFTON HILL MO","Stream",NA,10280203,NA,NA,NA,NA,39.4133646,-92.6657406,24000,"1","seconds","Interpolated from MAP.","NAD83",649,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-MO","USGS Missouri Water Science Center","USGS-06907300","Lamine River near Pilot Grove, MO","Stream",NA,10300103,949,"sq mi",NA,NA,38.8922421,-93.0335307,24000,"1","seconds","Interpolated from MAP.","NAD83",594,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"64","USGS-MO","USGS Missouri Water Science Center","USGS-06908800","LAMINE RIVER NEAR BLACKWATER, MO","Stream",NA,10300103,2610,"sq mi",NA,NA,38.94641117,-92.948249,24000,"1","seconds","Interpolated from MAP.","NAD83",588,"feet",10,"feet","Interpolated from Digital Elevation Model","NAVD88","US",29,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
