"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"13","USGS-KS","USGS Kansas Water Science Center","USGS-06862000","SMOKY HILL R AT CEDAR BLUFF DAM, KS","Stream",NA,10260006,5530,"sq mi",5530,"sq mi",38.78342095,-99.7114856,NA,"1","minutes","Interpolated from MAP.","NAD83",2059.14,"feet",1,"feet","Interpolated from topographic map.","NGVD29","US",20,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"14","USGS-KS","USGS Kansas Water Science Center","USGS-06862700","SMOKY HILL R NR SCHOENCHEN, KS","Stream",NA,10260006,5760,"sq mi",5760,"sq mi",38.71167927,-99.3470492,NA,"1","minutes","Interpolated from MAP.","NAD83",1909.71,"feet",0.13,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"15","USGS-KS","USGS Kansas Water Science Center","USGS-06863300","BIG C NR OGALLAH, KS","Stream",NA,10260007,297,"sq mi",297,"sq mi",38.91069378,-99.7433365,NA,"1","minutes","Interpolated from MAP.","NAD83",2260,"feet",1,"feet","Interpolated from topographic map.","NGVD29","US",20,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-KS","USGS Kansas Water Science Center","USGS-06863500","BIG C NR HAYS, KS","Stream",NA,10260007,549,"sq mi",549,"sq mi",38.852234,-99.3181589,NA,"1","minutes","Interpolated from MAP.","NAD83",1954.3,"feet",0.13,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-KS","USGS Kansas Water Science Center","USGS-06864000","SMOKY HILL R NR RUSSELL, KS","Stream",NA,10260006,6965,"sq mi",6965,"sq mi",38.7766781,-98.8548066,NA,"1","minutes","Interpolated from MAP.","NAD83",1687.66,"feet",1,"feet","Unknown.","NAVD88","US",20,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","USGS-KS","USGS Kansas Water Science Center","USGS-06864500","SMOKY HILL R AT ELLSWORTH, KS","Stream",NA,10260006,7580,"sq mi",7580,"sq mi",38.72667589,-98.2336684,NA,"1","minutes","Interpolated from MAP.","NAD83",1509.62,"feet",0.1,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"19","USGS-KS","USGS Kansas Water Science Center","USGS-06865500","SMOKY HILL R NR LANGLEY, KS","Stream",NA,10260008,7857,"sq mi",7857,"sq mi",38.61146944,-97.9525639,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",1395.97,"feet",0.13,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"20","USGS-KS","USGS Kansas Water Science Center","USGS-06866500","SMOKY HILL R NR MENTOR, KS","Stream",NA,10260008,8341,"sq mi",NA,NA,38.7111152,-97.5717015,NA,"1","minutes","Interpolated from MAP.","NAD83",1240.71,"feet",0.1,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21","USGS-KS","USGS Kansas Water Science Center","USGS-06866900","SALINE R NR WAKEENEY, KS","Stream",NA,10260009,696,"sq mi",696,"sq mi",39.1061861,-99.86955,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",2134.42,"feet",0.34,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-KS","USGS Kansas Water Science Center","USGS-06867000","SALINE R NR RUSSELL, KS","Stream",NA,10260009,1502,"sq mi",1502,"sq mi",38.9658611,-98.8540917,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",1552.1,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-KS","USGS Kansas Water Science Center","USGS-06867500","PARADISE C NR PARADISE, KS","Stream",NA,10260009,212,"sq mi",212,"sq mi",39.05919167,-98.8422917,NA,".01","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1582.96,"feet",0.1,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-KS","USGS Kansas Water Science Center","USGS-06867600","PARADISE C AB WILSON LK, KS","Stream",NA,10260009,NA,NA,NA,NA,38.98334478,-98.8003583,NA,"1","minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",20,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-KS","USGS Kansas Water Science Center","USGS-06868000","SALINE R NR WILSON, KS","Stream",NA,10260009,1900,"sq mi",1900,"sq mi",38.9333444,-98.5336787,NA,"1","minutes","Interpolated from MAP.","NAD83",1442.72,"feet",1,"feet","Interpolated from topographic map.","NGVD29","US",20,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-KS","USGS Kansas Water Science Center","USGS-06868200","SALINE R AT WILSON DAM, KS","Stream",NA,10260010,1917,"sq mi",1917,"sq mi",38.9747332,-98.4903429,NA,"1","minutes","Interpolated from MAP.","NAD83",1427.86,"feet",0.1,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-KS","USGS Kansas Water Science Center","USGS-06869500","SALINE R AT TESCOTT, KS","Stream",NA,10260010,2820,"sq mi",2820,"sq mi",39.0037861,-97.8733944,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",1265.45,"feet",0.11,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-KS","USGS Kansas Water Science Center","USGS-06869950","MULBERRY C NR SALINA, KS","Stream",NA,10260010,261,"sq mi",261,"sq mi",38.8444476,-97.6683699,24000,"1","minutes","Unknown.","NAD83",1208.73,"feet",0.13,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-KS","USGS Kansas Water Science Center","USGS-06870000","SMOKY HILL R NR SALINA, KS","Stream",NA,10260008,NA,NA,NA,NA,38.860835,-97.5389213,NA,"1","minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",20,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-KS","USGS Kansas Water Science Center","USGS-06870100","SALINE R NR NEW CAMBRIA, KS","Stream",NA,10260010,3420,"sq mi",3420,"sq mi",38.87722354,-97.5230872,NA,"1","minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",20,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-KS","USGS Kansas Water Science Center","USGS-06870200","SMOKY HILL R AT NEW CAMBRIA, KS","Stream",NA,10260008,11730,"sq mi",11730,"sq mi",38.8639972,-97.4831556,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",1160.6,"feet",0.14,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-KS","USGS Kansas Water Science Center","USGS-06871000","NF SOLOMON R AT GLADE, KS","Stream",NA,10260011,849,"sq mi",849,"sq mi",39.67284444,-99.3092389,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",1754.72,"feet",0.11,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-KS","USGS Kansas Water Science Center","USGS-06871800","NF SOLOMON R AT KIRWIN, KS","Stream",NA,10260012,1367,"sq mi",1367,"sq mi",39.6600106,-99.115644,NA,"1","minutes","Interpolated from MAP.","NAD83",1659.5,"feet",1,"feet","Interpolated from topographic map.","NGVD29","US",20,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-KS","USGS Kansas Water Science Center","USGS-06872500","NF SOLOMON R AT PORTIS, KS","Stream",NA,10260012,2315,"sq mi",2315,"sq mi",39.55300278,-98.6923222,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",1491.56,"feet",0.08,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-KS","USGS Kansas Water Science Center","USGS-06873000","SF SOLOMON R AB WEBSTER RE, KS","Stream",NA,10260013,1040,"sq mi",1040,"sq mi",39.37667456,-99.5801096,NA,"1","minutes","Interpolated from MAP.","NAD83",1933.66,"feet",0.52,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-KS","USGS Kansas Water Science Center","USGS-06873200","SF SOLOMON R BL WEBSTER RE, KS","Stream",NA,10260014,1150,"sq mi",1150,"sq mi",39.40967015,-99.4160333,NA,"1","minutes","Interpolated from MAP.","NAD83",1828.5,"feet",1,"feet","Interpolated from topographic map.","NGVD29","US",20,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-KS","USGS Kansas Water Science Center","USGS-06873450","SF SOLOMON R AB WOODSTON DV, KS","Stream",NA,10260014,1370,"sq mi",1370,"sq mi",39.4325102,-99.1748154,NA,"1","minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",20,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-KS","USGS Kansas Water Science Center","USGS-06874000","SF SOLOMON R AT OSBORNE, KS","Stream",NA,10260014,2012,"sq mi",2012,"sq mi",39.42778826,-98.6942395,NA,"1","minutes","Interpolated from MAP.","NAD83",1505.74,"feet",0.11,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-KS","USGS Kansas Water Science Center","USGS-06875900","SOLOMON R NR GLEN ELDER, KS","Stream",NA,10260015,5340,"sq mi",5340,"sq mi",39.4738987,-98.2836658,NA,"1","minutes","Interpolated from MAP.","NAD83",1375.32,"feet",0.16,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-KS","USGS Kansas Water Science Center","USGS-06876000","SOLOMON R AT BELOIT, KS","Stream",NA,10260015,5440,"sq mi",NA,NA,39.45450957,-98.1098985,NA,"1","minutes","Interpolated from MAP.","NAD83",1339.82,"feet",0.11,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-KS","USGS Kansas Water Science Center","USGS-06876440","SOLOMON R NR MINNEAPOLIS, KS","Stream",NA,10260015,6060,"sq mi",6060,"sq mi",39.12002778,-97.7112889,NA,"1","seconds","Interpolated from MAP.","NAD83",1217.97,"feet",0.07,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-KS","USGS Kansas Water Science Center","USGS-06876900","SOLOMON R AT NILES, KS","Stream",NA,10260015,6770,"sq mi",6770,"sq mi",38.96899167,-97.4770444,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",1161.44,"feet",0.15,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-KS","USGS Kansas Water Science Center","USGS-06877600","SMOKY HILL R AT ENTERPRISE, KS","Stream",NA,10260008,19260,"sq mi",19260,"sq mi",38.90638906,-97.1177952,NA,"1","minutes","Interpolated from MAP.","NAD83",1098.6,"feet",0.08,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-KS","USGS Kansas Water Science Center","USGS-06878500","LYON C NR WOODBINE, KS","Stream",NA,10260008,230,"sq mi",230,"sq mi",38.8847238,-96.9100115,NA,"1","minutes","Interpolated from MAP.","NAD83",1109.79,"feet",1,"feet","Interpolated from topographic map.","NGVD29","US",20,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-KS","USGS Kansas Water Science Center","USGS-06879100","KANSAS R AT FORT RILEY, KS","Stream",NA,10270101,44870,"sq mi",44870,"sq mi",39.06166457,-96.7663963,NA,"1","minutes","Interpolated from MAP.","NAD83",1031.61,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-KS","USGS Kansas Water Science Center","USGS-06879650","KINGS C NR MANHATTAN, KS","Stream",NA,10270101,4.44,"sq mi",4.44,"sq mi",39.102075,-96.5946889,NA,"Unknown","Unknown","Interpolated from Digital MAP.","NAD83",1095.23,"feet",0.08,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-KS","USGS Kansas Water Science Center","USGS-06882400","BIG BLUE R NR OKETO, KS","Stream",NA,10270205,4420,"sq mi",4420,"sq mi",39.97694684,-96.6058544,NA,"1","minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",20,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-KS","USGS Kansas Water Science Center","USGS-06884400","L BLUE R NR BARNES, KS","Stream",NA,10270207,3351,"sq mi",3351,"sq mi",39.72583518,-96.8047432,NA,"1","minutes","Interpolated from MAP.","NAD83",1124.08,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",20,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-KS","USGS Kansas Water Science Center","USGS-06885500","BLACK VERMILLION R NR FRANKFORT, KS","Stream",NA,10270205,410,"sq mi",410,"sq mi",39.68194349,-96.4427888,NA,"1","minutes","Interpolated from MAP.","NAD83",1107.09,"feet",0.12,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-KS","USGS Kansas Water Science Center","USGS-06887000","BIG BLUE R NR MANHATTAN, KS","Stream",NA,10270205,9640,"sq mi",9640,"sq mi",39.2372186,-96.5713918,NA,"1","minutes","Interpolated from MAP.","NAD83",989.25,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-KS","USGS Kansas Water Science Center","USGS-06887500","KANSAS R AT WAMEGO, KS","Stream",NA,10270102,55280,"sq mi",NA,NA,39.19833014,-96.3055532,NA,"1","minutes","Interpolated from MAP.","NAD83",951.05,"feet",0.08,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-KS","USGS Kansas Water Science Center","USGS-06888000","VERMILLION C NR WAMEGO, KS","Stream",NA,10270102,243,"sq mi",243,"sq mi",39.34777386,-96.2174979,NA,"1","minutes","Interpolated from MAP.","NAD83",991.37,"feet",0.1,"feet","Global Positioning System.","NAVD88","US",20,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-KS","USGS Kansas Water Science Center","USGS-06888500","MILL C NR PAXICO, KS","Stream",NA,10270102,318,"sq mi",318,"sq mi",39.06472106,-96.1691605,NA,"1","minutes","Interpolated from MAP.","NAD83",961.64,"feet",0.01,"feet","GNSS1 - Level 1 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-KS","USGS Kansas Water Science Center","USGS-06888705","KANSAS R AT WILLARD, KS","Stream",NA,10270102,56100,"sq mi",NA,NA,39.0983326,-95.946656,NA,"1","minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",20,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-KS","USGS Kansas Water Science Center","USGS-06888925","UNNAMED C NR KANSAS MUSEUM OF HISTORY, TOPEKA, KS","Stream",NA,10270102,3.56,"sq mi",NA,NA,39.0566668,-95.7722064,NA,"1","minutes","Interpolated from MAP.","NAD83",890,"feet",1,"feet","Interpolated from topographic map.","NGVD29","US",20,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-KS","USGS Kansas Water Science Center","USGS-06888980","KANSAS R AT HWY 75, TOPEKA, KS","Stream",NA,10270102,NA,NA,NA,NA,39.0694444,-95.7308163,NA,"1","minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",20,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-KS","USGS Kansas Water Science Center","USGS-06888990","KANSAS R AB TOPEKA WEIR AT TOPEKA, KS","Stream",NA,10270102,56686,"sq mi",NA,NA,39.07194435,-95.7163715,NA,"1","minutes","Interpolated from MAP.","NAD83",857.16,"feet",0.11,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-KS","USGS Kansas Water Science Center","USGS-06889000","KANSAS R AT TOPEKA, KS","Stream",NA,10270102,56720,"sq mi",56720,"sq mi",39.0666666,-95.6497028,NA,"1","minutes","Interpolated from MAP.","NAD83",847.08,"feet",0.06,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",20,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-KS","USGS Kansas Water Science Center","USGS-06889160","SOLDIER C NR CIRCLEVILLE, KS","Stream",NA,10270102,49.3,"sq mi",49.3,"sq mi",39.4631449,-95.9505944,NA,"1","minutes","Interpolated from MAP.","NAD83",1094.58,"feet",1,"feet","Interpolated from topographic map.","NGVD29","US",20,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-KS","USGS Kansas Water Science Center","USGS-06889180","SOLDIER C NR ST. CLERE, KS","Stream",NA,10270102,80,"sq mi",80,"sq mi",39.3758289,-95.9183232,NA,"1","minutes","Interpolated from MAP.","NAD83",1023.04,"feet",1,"feet","Interpolated from topographic map.","NGVD29","US",20,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-KS","USGS Kansas Water Science Center","USGS-06889200","SOLDIER C NR DELIA, KS","Stream",NA,10270102,149,"sq mi",149,"sq mi",39.23833024,-95.8885992,NA,"1","minutes","Interpolated from MAP.","NAD83",940.18,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",20,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-KS","USGS Kansas Water Science Center","USGS-06889580","SHUNGANUNGA C AT SW 29TH ST, TOPEKA, KS","Stream",NA,10270102,14.1,"sq mi",14.1,"sq mi",39.01416754,-95.7488725,NA,"1","minutes","Interpolated from MAP.","NAD83",926.82,"feet",1,"feet","Interpolated from topographic map.","NGVD29","US",20,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
