"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"12","USGS-UT","USGS Utah Water Science Center","USGS-09295000","DUCHESNE RIVER AT MYTON, UT","Stream",NA,14060003,2643,"sq mi",NA,NA,40.20023757,-110.0637613,NA,5,"seconds","Interpolated from MAP.","NAD83",5065.45,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",49,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"13","USGS-UT","USGS Utah Water Science Center","USGS-09302000","DUCHESNE RIVER NEAR RANDLETT, UT","Stream",NA,14060003,3790,"sq mi",NA,NA,40.21027778,-109.7813889,NA,5,"seconds","Interpolated from MAP.","NAD83",4746.96,"feet",0.13,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"14","USGS-UT","USGS Utah Water Science Center","USGS-09306395","WHITE RIVER NEAR COLORADO STATE LINE, UT","Stream",NA,14050007,3680,"sq mi",NA,NA,40.01385727,-109.0806682,NA,5,"seconds","Interpolated from MAP.","NAD83",5030,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"15","USGS-UT","USGS Utah Water Science Center","USGS-09306400","WHITE RIVER AB HELLS HOLE CANYON NR WATSON, UT","Stream",NA,14050007,3700,"sq mi",NA,NA,39.973857,-109.1309472,NA,5,"seconds","Interpolated from MAP.","NAD83",5000,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-UT","USGS Utah Water Science Center","USGS-09306410","EVACUATION CREEK AB MISSOURI C NR DRAGON, UT","Stream",NA,14050007,100,"sq mi",NA,NA,39.79774877,-109.074554,NA,5,"seconds","Interpolated from MAP.","NAD83",5680,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-UT","USGS Utah Water Science Center","USGS-09306420","EVACUATION CREEK AT WATSON UTAH","Stream",NA,14050007,259,"sq mi",NA,NA,39.88274659,-109.1573358,NA,5,"seconds","Interpolated from MAP.","NAD83",5350,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","USGS-UT","USGS Utah Water Science Center","USGS-09306430","EVACUATION CREEK NEAR MOUTH NEAR WATSON, UT","Stream",NA,14050007,284,"sq mi",NA,NA,39.9521902,-109.1592813,NA,5,"seconds","Interpolated from MAP.","NAD83",5050,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"19","USGS-UT","USGS Utah Water Science Center","USGS-09306500","WHITE RIVER NEAR WATSON, UTAH","Stream",NA,14050007,4020,"sq mi",NA,NA,39.97885629,-109.1787269,NA,5,"seconds","Interpolated from MAP.","NAD83",4950.82,"feet",0.1,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"20","USGS-UT","USGS Utah Water Science Center","USGS-09306600","WHITE RIVER BL SOUTHAM CANYON NR WATSON, UT","Stream",NA,14050007,4030,"sq mi",NA,NA,39.9541333,-109.2584518,NA,5,"seconds","Interpolated from MAP.","NAD83",4900,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21","USGS-UT","USGS Utah Water Science Center","USGS-09306700","WHITE R BLW ASPHALT WASH NR WATSON UT","Stream",NA,14050007,4130,"sq mi",NA,NA,39.9255223,-109.2923418,NA,5,"seconds","Interpolated from MAP.","NAD83",4880,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-UT","USGS Utah Water Science Center","USGS-09306800","BITTER CREEK NEAR BONANZA, UT","Stream",NA,14050007,324,"sq mi",NA,NA,39.75330136,-109.3548415,NA,5,"seconds","Interpolated from MAP.","NAD83",5570,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-UT","USGS Utah Water Science Center","USGS-09306850","BITTER CREEK AT MOUTH NEAR BONANZA, UT","Stream",NA,14050007,398,"sq mi",NA,NA,39.9655212,-109.4170707,NA,5,"seconds","Interpolated from MAP.","NAD83",4770,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-UT","USGS Utah Water Science Center","USGS-09306900","WHITE RIVER AT MOUTH NEAR OURAY UTAH","Stream",NA,14050007,5120,"sq mi",NA,NA,40.0649641,-109.6356923,NA,5,"seconds","Interpolated from MAP.","NAD83",4655,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-UT","USGS Utah Water Science Center","USGS-09307000","GREEN RIVER NEAR OURAY, UTAH","Stream",NA,14060005,35500,"sq mi",NA,NA,40.07218599,-109.7284735,NA,5,"seconds","Interpolated from MAP.","NAD83",4637,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-UT","USGS Utah Water Science Center","USGS-09307200","PARIETTE DRAW NEAR OURAY, UTAH","Stream",NA,14060005,153,"sq mi",NA,NA,40.08274069,-109.8734784,NA,5,"seconds","Interpolated from MAP.","NAD83",4790,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-UT","USGS Utah Water Science Center","USGS-09307250","PARIETTE DRAW NR EIGHT MILE FLAT NEAR MYTON UT","Stream",NA,14060005,NA,NA,NA,NA,40.0527414,-109.819032,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-UT","USGS Utah Water Science Center","USGS-09307300","PARIETTE DRAW AT MOUTH NEAR OURAY, UTAH","Stream",NA,14060005,298,"sq mi",NA,NA,40.0299642,-109.7570853,NA,5,"seconds","Interpolated from MAP.","NAD83",4650,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-UT","USGS Utah Water Science Center","USGS-09307500","WILLOW CREEK ABOVE DIVERSIONS NEAR OURAY, UTAH","Stream",NA,14060006,297,"sq mi",NA,NA,39.5663541,-109.5873527,NA,5,"seconds","Interpolated from MAP.","NAD83",6000,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-UT","USGS Utah Water Science Center","USGS-09307800","HILL CR ABV TOWAVE RES NR OURAY UT","Stream",NA,14060006,89.7,"sq mi",NA,NA,39.52579804,-109.7345813,NA,5,"seconds","Interpolated from MAP.","NAD83",6470,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-UT","USGS Utah Water Science Center","USGS-09308000","WILLOW CREEK NEAR OURAY, UTAH","Stream",NA,14060006,897,"sq mi",NA,NA,39.9388539,-109.648469,NA,5,"seconds","Interpolated from MAP.","NAD83",4860,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-UT","USGS Utah Water Science Center","USGS-09310600","ECCLES CANYON NEAR SCOFIELD, UTAH","Stream",NA,14060007,5.5,"sq mi",NA,NA,39.6852406,-111.1626716,"24000",1,"seconds","Interpolated from MAP.","NAD83",7980,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-UT","USGS Utah Water Science Center","USGS-09310700","MUD CRK BL WINTER QUARTERS CYN @ SCOFIELD, UT","Stream",NA,14060007,29.1,"sq mi",NA,NA,39.7216289,-111.1612827,NA,0.5,"seconds","Interpolated from MAP.","NAD83",7720,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",49,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-UT","USGS Utah Water Science Center","USGS-09314340","GRASSY TRAIL CREEK AT SUNNYSIDE, UTAH","Stream",NA,14060007,40.1,"sq mi",NA,NA,39.55552196,-110.3801549,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",49,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-UT","USGS Utah Water Science Center","USGS-09314500","PRICE RIVER AT WOODSIDE, UT","Stream",NA,14060007,1540,"sq mi",NA,NA,39.26444444,-110.3427778,NA,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",4600,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-UT","USGS Utah Water Science Center","USGS-09315000","GREEN RIVER AT GREEN RIVER, UT","Stream",NA,14060008,44850,"sq mi",NA,NA,38.9860831,-110.1512475,NA,0.1,"seconds","Interpolated from MAP.","NAD83",4040.18,"feet",1,"feet","Global Positioning System.","NGVD29","US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-UT","USGS Utah Water Science Center","USGS-09316100","FLOYWASH@HIGHWAY BRIDGE 6&50 NEAR GREEN RIVER,UT","Stream",NA,14060008,56.6,"sq mi",NA,NA,38.92330555,-109.9423497,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",49,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-UT","USGS Utah Water Science Center","USGS-09324500","COTTONWOOD CREEK NEAR ORANGEVILLE, UTAH","Stream",NA,14060009,208,"sq mi",NA,NA,39.26663339,-111.1298922,NA,5,"seconds","Interpolated from MAP.","NAD83",6050,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-UT","USGS Utah Water Science Center","USGS-09328100","SAN RAFAEL R AT SAN R BR CAMPGROUND NR C DALE,UT","Stream",NA,14060009,1284,"sq mi",NA,NA,39.0808086,-110.6662723,NA,5,"seconds","Interpolated from MAP.","NAD83",5100,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-UT","USGS Utah Water Science Center","USGS-09328500","SAN RAFAEL RIVER NEAR GREEN RIVER, UT","Stream",NA,14060009,1628,"sq mi",NA,NA,38.8583081,-110.3701469,NA,5,"seconds","Interpolated from MAP.","NAD83",4180.95,"feet",0.11,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-UT","USGS Utah Water Science Center","USGS-09330230","FREMONT RIVER NEAR CAINEVILLE, UT","Stream",NA,14070003,1208,"sq mi",NA,NA,38.2791469,-111.0657201,"24000",1,"seconds","Interpolated from MAP.","NAD83",4760,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-UT","USGS Utah Water Science Center","USGS-09330410","BULL CREEK NEAR HANKSVILLE, UT","Stream",NA,14070003,7.53,"sq mi",NA,NA,38.12192936,-110.7595973,NA,5,"seconds","Interpolated from MAP.","NAD83",7600,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-UT","USGS Utah Water Science Center","USGS-09332700","MUDDY CREEK AT DELTA MINE NR HANKSVILLE, UTAH","Stream",NA,14070002,841,"sq mi",NA,NA,38.5630341,-110.9543267,NA,5,"seconds","Interpolated from MAP.","NAD83",4650,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-UT","USGS Utah Water Science Center","USGS-09332800","MUDDY CREEK AT MOUTH NR HANKSVILLE, UTAH","Stream",NA,14070002,1552,"sq mi",NA,NA,38.4027598,-110.700705,NA,5,"seconds","Interpolated from MAP.","NAD83",4250,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-UT","USGS Utah Water Science Center","USGS-09335000","COLORADO RIVER AT HITE, UTAH","Stream",NA,14070001,76600,"sq mi",NA,NA,37.8083222,-110.4493082,NA,5,"seconds","Interpolated from MAP.","NAD83",3440,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-UT","USGS Utah Water Science Center","USGS-09339500","ESCALANTE RIVER AT MOUTH NEAR ESCALANTE, UTAH","Stream",NA,14070005,1770,"sq mi",NA,NA,37.3141585,-110.9034837,NA,5,"seconds","Interpolated from MAP.","NAD83",3380,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-UT","USGS Utah Water Science Center","USGS-09379500","SAN JUAN RIVER NEAR BLUFF, UT","Stream",NA,14080205,23000,"sq mi",NA,NA,37.15067778,-109.8666889,"24000",0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",4046.22,"feet",0.21,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",49,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-UT","USGS Utah Water Science Center","USGS-10102200","CUB R NR RICHMOND UTAH","Stream",NA,16010202,200,"sq mi",NA,NA,41.92631619,-111.8535584,NA,1,"seconds","Interpolated from MAP.","NAD83",4460,"feet",50,"feet","Interpolated from topographic map.","NGVD29","US",49,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-UT","USGS Utah Water Science Center","USGS-10126000","BEAR RIVER NEAR CORINNE, UT","Stream",NA,16010204,7029,"sq mi",NA,NA,41.5763213,-112.100782,NA,5,"seconds","Interpolated from MAP.","NAD83",4206.78,"feet",0.16,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-UT","USGS Utah Water Science Center","USGS-10126100","BEAR RIVER AT BIRD REFUGE NR BRIGHAM CITY,UT","Stream",NA,16010204,NA,NA,NA,NA,41.4802112,-112.264673,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-UT","USGS Utah Water Science Center","USGS-10126180","SULPHUR CREEK NR. CORINNE, UT","Stream",NA,16010204,15.4,"sq mi",NA,NA,41.5735425,-112.2193957,NA,5,"seconds","Interpolated from MAP.","NAD83",4228.8,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-UT","USGS Utah Water Science Center","USGS-10127100","BLACK SLOUGH NEAR BRIGHAM CITY, UTAH","Stream",NA,16010204,31.1,"sq mi",NA,NA,41.50993447,-112.0768917,NA,5,"seconds","Interpolated from MAP.","NAD83",4210,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-UT","USGS Utah Water Science Center","USGS-10128500","WEBER RIVER NEAR OAKLEY, UT","Stream",NA,16020101,162,"sq mi",NA,NA,40.7371721,-111.2479652,"24000",1,"seconds","Interpolated from MAP.","NAD83",6637.22,"feet",0.14,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-UT","USGS Utah Water Science Center","USGS-10130500","WEBER RIVER NEAR COALVILLE, UT","Stream",NA,16020101,435,"sq mi",NA,NA,40.89522527,-111.4018633,NA,5,"seconds","Interpolated from MAP.","NAD83",5604.38,"feet",0.14,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",49,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-UT","USGS Utah Water Science Center","USGS-10136500","WEBER RIVER AT GATEWAY, UT","Stream",NA,16020102,1627,"sq mi",NA,NA,41.1368878,-111.8324384,NA,5,"seconds","Interpolated from MAP.","NAD83",4794.09,"feet",0.12,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",49,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-UT","USGS Utah Water Science Center","USGS-10141000","WEBER RIVER NEAR PLAIN CITY, UT","Stream",NA,16020102,2081,"sq mi",NA,NA,41.2782765,-112.0918866,NA,5,"seconds","Interpolated from MAP.","NAD83",4200.22,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",49,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-UT","USGS Utah Water Science Center","USGS-10141200","NORTH FORK WEBER RIVER NEAR HOOPER, UTAH","Stream",NA,16020102,NA,NA,NA,NA,41.2216102,-112.1807753,NA,5,"seconds","Interpolated from MAP.","NAD83",4210,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-UT","USGS Utah Water Science Center","USGS-10141400","HOWARD SLOUGH AT HOOPER, UTAH","Stream",NA,16020102,20.6,"sq mi",NA,NA,41.1402211,-112.1221657,NA,5,"seconds","Interpolated from MAP.","NAD83",4215,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-UT","USGS Utah Water Science Center","USGS-10167230","JORDAN RIVER @ 90TH S NR MIDVALE","Stream",NA,16020204,3160,"sq mi",NA,NA,40.58744798,-111.9127133,NA,1,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-UT","USGS Utah Water Science Center","USGS-10167300","JORDAN RIVER @ 5800 SOUTH NR SALT LAKE CITY, UT","Stream",NA,16020204,3254,"sq mi",2985,"sq mi",40.64522505,-111.9224362,NA,5,"seconds","Interpolated from MAP.","NAD83",4260,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-UT","USGS Utah Water Science Center","USGS-10168000","LITTLE COTTONWOOD CREEK @ JORDAN RIVER NR SLC","Stream",NA,16020204,46,"sq mi",NA,NA,40.66430556,-111.898861,NA,1,"seconds","Interpolated from Digital MAP.","NAD83",4254.24,"feet",0.13,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-UT","USGS Utah Water Science Center","USGS-10168840","HOLLADAY DRN @ 4800 S @ BIG COTTONWD CR NR MURRAY","Stream",NA,16020204,NA,NA,NA,NA,40.6652251,-111.8402117,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-UT","USGS Utah Water Science Center","USGS-10171000","JORDAN RIVER @ 1700 SOUTH @ SALT LAKE CITY, UT","Stream",NA,16020204,3438,"sq mi",3183,"sq mi",40.73355737,-111.9232703,NA,5,"seconds","Interpolated from MAP.","NAD83",4222.64,"feet",0.13,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"64","USGS-UT","USGS Utah Water Science Center","USGS-10171600","PARLEYS CR @ SUICIDE ROCK NR SALT LAKE CITY, UT","Stream",NA,16020204,50.7,"sq mi",NA,NA,40.7096692,-111.7974329,NA,5,"seconds","Interpolated from MAP.","NAD83",4710,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
