"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"29","USGS-MN","USGS Minnesota Water Science Center","USGS-05112000","ROSEAU RIVER BELOW STATE DITCH 51 NR CARIBOU, MN","Stream",NA,9020314,1420,"sq mi",NA,NA,48.98164829,-96.4630804,NA,"1","seconds","Interpolated from MAP.","NAD83",1003.73,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",27,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-MN","USGS Minnesota Water Science Center","USGS-05124480","KAWISHIWI RIVER NEAR ELY, MN","Stream",NA,9030001,254,"sq mi",NA,NA,47.9226749,-91.535126,NA,"1","seconds","Interpolated from MAP.","NAD83",1438.26,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-MN","USGS Minnesota Water Science Center","USGS-05129650","LITTLE FORK RIVER AT COOK, MN","Stream",NA,9030005,61.5,"sq mi",NA,NA,47.8540847,-92.6987853,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",27,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-MN","USGS Minnesota Water Science Center","USGS-05130500","STURGEON RIVER NEAR CHISHOLM, MN","Stream",NA,9030005,180,"sq mi",NA,NA,47.6735376,-92.9001819,24000,"1","seconds","Interpolated from MAP.","NAD83",1305.7,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",27,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-MN","USGS Minnesota Water Science Center","USGS-05131500","LITTLE FORK RIVER AT LITTLEFORK, MN","Stream",NA,9030005,1700,"sq mi",NA,NA,48.39577636,-93.5493266,24000,"1","seconds","Interpolated from MAP.","NAD83",1085.02,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-MN","USGS Minnesota Water Science Center","USGS-05132000","BIG FORK RIVER AT BIG FALLS, MN","Stream",NA,9030006,1480,"sq mi",NA,NA,48.1957849,-93.8071245,24000,"1","seconds","Interpolated from MAP.","NAD83",1145.77,"feet",0.04,"feet","GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",27,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-MN","USGS Minnesota Water Science Center","USGS-05133500","RAINY RIVER AT MANITOU RAPIDS, MN","Stream",NA,9030008,19400,"sq mi",NA,NA,48.6344009,-93.913228,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",1063.66,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",27,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-MN","USGS Minnesota Water Science Center","USGS-05211000","MISSISSIPPI RIVER AT GRAND RAPIDS, MN","Stream",NA,7010103,3370,"sq mi",NA,NA,47.23216599,-93.5302144,24000,"1","seconds","Interpolated from MAP.","NAD83",1242.84,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",27,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-MN","USGS Minnesota Water Science Center","USGS-05216800","O'BRIEN CREEK NEAR PENGILLY, MN","Stream",NA,7010103,21,"sq mi",NA,NA,47.3154923,-93.1574209,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",1338.44,"feet",0.01,"feet","Unknown.","NGVD29","US",27,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-MN","USGS Minnesota Water Science Center","USGS-05267000","MISSISSIPPI RIVER NEAR ROYALTON, MN","Stream",NA,7010201,11600,"sq mi",NA,NA,45.8260765,-94.3552782,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",1019.19,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-MN","USGS Minnesota Water Science Center","USGS-05276005","NORTH FORK CROW RIVER ABOVE PAYNESVILLE, MN","Stream",NA,7010204,232,"sq mi",NA,NA,45.3771864,-94.7836175,NA,"1","seconds","Interpolated from MAP.","NAD83",1180,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",27,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-MN","USGS Minnesota Water Science Center","USGS-05279000","SOUTH FORK CROW RIVER NEAR MAYER, MN","Stream",NA,7010205,1170,"sq mi",NA,NA,44.9055181,-93.8849675,NA,"1","seconds","Interpolated from MAP.","NAD83",925.78,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",27,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-MN","USGS Minnesota Water Science Center","USGS-05280000","CROW RIVER AT ROCKFORD, MN","Stream",NA,7010204,2640,"sq mi",NA,NA,45.0866297,-93.734132,NA,"1","seconds","Interpolated from MAP.","NAD83",893.62,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-MN","USGS Minnesota Water Science Center","USGS-05283500","MISSISSIPPI RIVER AT US HWY 169 AT CHAMPLIN, MN","Stream",NA,7010206,17280,"sq mi",NA,NA,45.19163166,-93.394676,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",826.06,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-MN","USGS Minnesota Water Science Center","USGS-05286000","RUM RIVER NEAR ST. FRANCIS, MN","Stream",NA,7010207,1360,"sq mi",NA,NA,45.32774267,-93.3724537,NA,"1","seconds","Interpolated from MAP.","NAD83",861.13,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-MN","USGS Minnesota Water Science Center","USGS-05287000","RUM RIVER AT ANOKA, MN","Stream",NA,7010207,1580,"sq mi",NA,NA,45.19829836,-93.3913426,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-MN","USGS Minnesota Water Science Center","USGS-05287890","ELM CREEK NR CHAMPLIN, MN","Stream",NA,7010206,86,"sq mi",NA,NA,45.1632981,-93.4366212,NA,"1","seconds","Interpolated from MAP.","NAD83",848.69,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-MN","USGS Minnesota Water Science Center","USGS-05288500","MISSISSIPPI RIVER AT HWY 610 IN BROOKLYN PARK, MN","Stream",NA,7010206,19100,"sq mi",NA,NA,45.12880126,-93.2992726,NA,"1","seconds","Interpolated from MAP.","NAD83",804.74,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",27,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-MN","USGS Minnesota Water Science Center","USGS-05288600","RICE CREEK AT UNIVERSITY AVE. IN FRIDLEY, MN","Stream",NA,7010206,149,"sq mi",NA,NA,45.091632,-93.2632822,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-MN","USGS Minnesota Water Science Center","USGS-05288697","SHINGLE CK AT NOBLE AVE. IN BROOKLYN PARK, MN","Stream",NA,7010206,22.9,"sq mi",16.7,"sq mi",45.08829826,-93.3388399,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",27,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-MN","USGS Minnesota Water Science Center","USGS-05288705","SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN","Stream",NA,7010206,28.2,"sq mi",NA,NA,45.04996508,-93.3102274,NA,"1","seconds","Interpolated from MAP.","NAD83",825.85,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-MN","USGS Minnesota Water Science Center","USGS-05288840","BASSETT CK. AT GOLDEN VALLEY RD. IN GOLDEN VLLY,MN","Stream",NA,7010206,31.7,"sq mi",NA,NA,45.00024267,-93.3277273,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",27,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-MN","USGS Minnesota Water Science Center","USGS-05289800","MINNEHAHA CREEK AT HIAWATHA AVE. IN MINNEAPOLIS,MN","Stream",NA,7010206,176,"sq mi",NA,NA,44.91552097,-93.2127224,24000,"1","seconds","Interpolated from MAP.","NAD83",790.64,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-MN","USGS Minnesota Water Science Center","USGS-05299750","FLORIDA CREEK NEAR BURR, MN","Stream",NA,7020003,73.3,"sq mi",NA,NA,44.73607456,-96.4197726,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",27,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-MN","USGS Minnesota Water Science Center","USGS-05304500","CHIPPEWA RIVER NEAR MILAN, MN","Stream",NA,7020005,1880,"sq mi",NA,NA,45.108292,-95.7989224,NA,"1","seconds","Interpolated from MAP.","NAD83",960.21,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-MN","USGS Minnesota Water Science Center","USGS-05311000","MINNESOTA RIVER AT MONTEVIDEO, MN","Stream",NA,7020004,6180,"sq mi",NA,NA,44.9332903,-95.7336374,NA,"1","seconds","Interpolated from MAP.","NAD83",871.82,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-MN","USGS Minnesota Water Science Center","USGS-05311315","DILLON-SYLTE IMPOUNDMENT NR PORTER MN","Stream",NA,7020004,4.8,"sq mi",NA,NA,44.609963,-96.1653167,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",27,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-MN","USGS Minnesota Water Science Center","USGS-05316500","REDWOOD RIVER NEAR REDWOOD FALLS, MN","Stream",NA,7020006,629,"sq mi",NA,NA,44.5235701,-95.1724992,NA,"1","seconds","Interpolated from MAP.","NAD83",972.93,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-MN","USGS Minnesota Water Science Center","USGS-0531656290","WEST FORK BEAVER CREEK AT 320 ST. NEAR BECHYN, MN","Stream",NA,7020004,92.2,"sq mi",NA,NA,44.69041667,-95.0353056,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",27,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-MN","USGS Minnesota Water Science Center","USGS-05317000","COTTONWOOD RIVER NEAR NEW ULM, MN","Stream",NA,7020008,1300,"sq mi",NA,NA,44.28939167,-94.4386056,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",820,"feet",1.6,"feet","Interpolated from Digital Elevation Model","NAVD88","US",27,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-MN","USGS Minnesota Water Science Center","USGS-05320000","BLUE EARTH RIVER NEAR RAPIDAN, MN","Stream",NA,7020009,2410,"sq mi",NA,NA,44.09552035,-94.1094019,NA,"1","seconds","Interpolated from MAP.","NAD83",807.92,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-MN","USGS Minnesota Water Science Center","USGS-05320270","LITTLE COBB RIVER NEAR BEAUFORD, MN","Stream",NA,7020011,130,"sq mi",NA,NA,43.9966325,-93.9085628,NA,"1","seconds","Interpolated from MAP.","NAD83",975,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",27,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-MN","USGS Minnesota Water Science Center","USGS-05320300","COBB RIVER TRIBUTARY NEAR MAPLETON, MN","Stream",NA,7020011,8.04,"sq mi",NA,NA,44.01802106,-93.958564,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",27,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-MN","USGS Minnesota Water Science Center","USGS-05320500","LE SUEUR RIVER NEAR RAPIDAN, MN","Stream",NA,7020011,1110,"sq mi",NA,NA,44.10968777,-94.0419002,NA,"1","seconds","Interpolated from MAP.","NAD83",775.88,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-MN","USGS Minnesota Water Science Center","USGS-05322000","BLUE EARTH RIVER AT MOUTH AT MANKATO, MN","Stream",NA,7020009,NA,NA,NA,NA,44.1632995,-94.0369007,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",27,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"64","USGS-MN","USGS Minnesota Water Science Center","USGS-05325000","MINNESOTA RIVER AT MANKATO, MN","Stream",NA,7020007,14900,"sq mi",NA,NA,44.1688553,-94.0032886,NA,"1","seconds","Interpolated from MAP.","NAD83",748,"feet",0.1,"feet","Differentially corrected Global Positioning System.","NAVD88","US",27,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
