"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"21","ARS","Agricultural Research Service","ARS-IAWC-IAWC430","IAWC430","River/Stream","The Onion Creek surface water grab sample location where samples were taken at one-week intervals.  Water samples are tested for Acetochlor, Alachlor, Atrazine, Metolachlor, Simazine, nitrate, nitrite, and total phosphorus.",7080105,NA,NA,NA,NA,42.0563650219,-93.7180498,NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83",NA,NA,NA,NA,NA,NA,"US",19,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STEWARDS"
"22","ARS","Agricultural Research Service","ARS-IAWC-IAWC440","IAWC440","River/Stream","This is the USGS gaging station located on the Skunk River.   Surface water grab samples were taken at one-week intervals.  Water samples are tested for Acetochlor, Alachlor, Atrazine, Metolachlor, Simazine, nitrate, nitrite, and total phosphorus.",7080105,NA,NA,NA,NA,42.0082854228,-93.595210828,NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83",NA,NA,NA,NA,NA,NA,"US",19,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STEWARDS"
"23","ARS","Agricultural Research Service","ARS-IAWC-IAWC450","IAWC450","River/Stream","The Big Creek South surface water grab sample location where samples were taken at one-week intervals.  Water samples are tested for Acetochlor, Alachlor, Atrazine, Metolachlor, Simazine, nitrate, nitrite, and total phosphorus.",7100004,NA,NA,NA,NA,41.9216043545,-93.756546312,NA,NA,NA,"GPS Code (Pseudo Range) Differential","NAD83",NA,NA,NA,NA,NA,NA,"US",19,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STEWARDS"
"24","USGS-IA","USGS Iowa Water Science Center","USGS-05411950","Big Spring near Elkader, IA","Stream",NA,7060004,103,"sq mi",NA,NA,42.90915055,-91.4670855,24000,"5","seconds","Interpolated from MAP.","NAD83",1034.92,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",19,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-IA","USGS Iowa Water Science Center","USGS-05412041","Deer Creek at B54 near Postville, IA (DC5)","Stream",NA,7060004,1.11,"sq mi",NA,NA,43.011093,-91.5484791,24000,"5","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",19,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-IA","USGS Iowa Water Science Center","USGS-05412056","Unnamed Creek near Luana, IA (BOOGD)","Stream",NA,7060004,1.15,"sq mi",NA,NA,43.0399823,-91.4687524,24000,"5","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",19,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-IA","USGS Iowa Water Science Center","USGS-05412100","Roberts Creek above Saint Olaf, IA (RC-2)","Stream",NA,7060004,70.7,"sq mi",NA,NA,42.93026244,-91.38430399,24000,"5","seconds","Interpolated from MAP.","NAD83",826.73,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",19,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-IA","USGS Iowa Water Science Center","USGS-05412500","Turkey River at Garber, IA","Stream",NA,7060004,1545,"sq mi",NA,NA,42.7399884,-91.261799,24000,"5","seconds","Interpolated from MAP.","NAD83",638.88,"feet",0.11,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-IA","USGS Iowa Water Science Center","USGS-05418110","NF Maquoketa River below Bear Cr at Dyersville, IA","Stream",NA,7060006,122,"sq mi",NA,NA,42.4703333,-91.1245556,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",924.95,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",19,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-IA","USGS Iowa Water Science Center","USGS-05418400","North Fork Maquoketa River near Fulton, IA","Stream",NA,7060006,505,"sq mi",NA,NA,42.1643333,-90.7293333,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",678.58,"feet",0.32,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-IA","USGS Iowa Water Science Center","USGS-05418600","Maquoketa River near Spragueville, IA","Stream",NA,7060006,1632,"sq mi",NA,NA,42.101271,-90.51788149,24000,".1","seconds","Differentially corrected Global Positioning System.","NAD83",NA,NA,NA,NA,NA,NA,"US",19,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-IA","USGS Iowa Water Science Center","USGS-05420500","Mississippi River at Clinton, IA","Stream",NA,7080101,85600,"sq mi",NA,NA,41.78058635,-90.252073,24000,"5","seconds","Interpolated from MAP.","NAD83",562.54,"feet",0.14,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-IA","USGS Iowa Water Science Center","USGS-05420680","Wapsipinicon River near Tripoli, IA","Stream",NA,7080102,346,"sq mi",NA,NA,42.83609167,-92.2574,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",986.39,"feet",0.06,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-IA","USGS Iowa Water Science Center","USGS-05422000","Wapsipinicon River near De Witt, IA","Stream",NA,7080103,2336,"sq mi",NA,NA,41.7669722,-90.5348556,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",598.79,"feet",0.15,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-IA","USGS Iowa Water Science Center","USGS-05449500","Iowa River near Rowan, IA","Stream",NA,7080207,429,"sq mi",NA,NA,42.7599722,-93.6216389,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",1143.35,"feet",0.07,"feet","Level or other surveyed method.","NAVD88","US",19,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-IA","USGS Iowa Water Science Center","USGS-05451070","South Fork Iowa River Headwaters nr Blairsburg, IA","Stream",NA,7080207,2.7,"sq mi",NA,NA,42.5038611,-93.6369722,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",1202.21,"feet",0.01,"feet","Interpolated from Digital Elevation Model","NGVD29","US",19,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-IA","USGS Iowa Water Science Center","USGS-05451080","South Fork Iowa River near Blairsburg, IA","Stream",NA,7080207,12,"sq mi",NA,NA,42.5436111,-93.5894444,24000,"1","seconds","Interpolated from MAP.","NAD83",1164.91,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",19,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-IA","USGS Iowa Water Science Center","USGS-05451200","South Fork Iowa River near New Providence, IA","Stream",NA,7080207,223,"sq mi",NA,NA,42.32359474,-93.169092,24000,"5","seconds","Interpolated from MAP.","NAD83",960,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",19,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-IA","USGS Iowa Water Science Center","USGS-05451210","South Fork Iowa River NE of New Providence, IA","Stream",NA,7080207,224,"sq mi",NA,NA,42.31530556,-93.1521944,24000,"5","seconds","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAD83",944.03,"feet",0.13,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-IA","USGS Iowa Water Science Center","USGS-05453100","Iowa River at Marengo, IA","Stream",NA,7080208,2794,"sq mi",NA,NA,41.81272566,-92.064792,24000,"1","seconds","Interpolated from MAP.","NAD83",720.45,"feet",0.12,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-IA","USGS Iowa Water Science Center","USGS-05454500","Iowa River at Iowa City, IA","Stream",NA,7080209,3271,"sq mi",NA,NA,41.6566833,-91.541,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",617.1,"feet",0.04,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-IA","USGS Iowa Water Science Center","USGS-05455100","Old Mans Creek near Iowa City, IA","Stream",NA,7080209,201,"sq mi",NA,NA,41.60640556,-91.6157222,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",637.32,"feet",0.03,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-IA","USGS Iowa Water Science Center","USGS-05459000","Shell Rock River near Northwood, IA","Stream",NA,7080202,300,"sq mi",NA,NA,43.4141246,-93.22075939,24000,"5","seconds","Interpolated from MAP.","NAD83",1176.48,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",19,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-IA","USGS Iowa Water Science Center","USGS-05461390","Flood Creek near Powersville, IA","Stream",NA,7080202,124,"sq mi",NA,NA,42.90719618,-92.7207472,24000,"5","seconds","Interpolated from MAP.","NAD83",965,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",19,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-IA","USGS Iowa Water Science Center","USGS-05463050","Cedar River at Cedar Falls, IA","Stream",NA,7080205,4734,"sq mi",NA,NA,42.53756944,-92.4434917,24000,"5","seconds","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAD83",762.48,"feet",0.11,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-IA","USGS Iowa Water Science Center","USGS-05464020","Cedar River at Gilbertville, IA","Stream",NA,7080205,5240,"sq mi",NA,NA,42.41582235,-92.2187937,24000,"5","seconds","Interpolated from MAP.","NAD83",810,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",19,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-IA","USGS Iowa Water Science Center","USGS-05464220","Wolf Creek near Dysart, IA","Stream",NA,7080205,299,"sq mi",NA,NA,42.25152778,-92.2988889,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",829.38,"feet",0.05,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-IA","USGS Iowa Water Science Center","USGS-05464420","Cedar River at Blairs Ferry Road at Palo, IA","Stream",NA,7080205,6342,"sq mi",NA,NA,42.06916389,-91.7851806,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",725.47,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-IA","USGS Iowa Water Science Center","USGS-05464450","Cedar River near Palo, IA","Stream",NA,7080205,6380,"sq mi",NA,NA,42.0499973,-91.7751808,24000,"5","seconds","Interpolated from MAP.","NAD83",730,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",19,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-IA","USGS Iowa Water Science Center","USGS-05464475","Morgan Creek near Covington, IA","Stream",NA,7080205,16.7,"sq mi",NA,NA,41.98941597,-91.7595985,24000,".1","seconds","Interpolated from MAP.","NAD83",725.98,"feet",0.16,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-IA","USGS Iowa Water Science Center","USGS-05464480","Cedar River at Edgewood Road at Cedar Rapids, IA","Stream",NA,7080205,6489,"sq mi",NA,NA,42.0116655,-91.704903,24000,"1","seconds","Interpolated from MAP.","NAD83",713.43,"feet",0.21,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-IA","USGS Iowa Water Science Center","USGS-05464500","Cedar River at Cedar Rapids, IA","Stream",NA,7080205,6510,"sq mi",NA,NA,41.97194549,-91.6671239,24000,"1","seconds","Interpolated from MAP.","NAD83",700.08,"feet",0.11,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-IA","USGS Iowa Water Science Center","USGS-05464760","Cedar River near Bertram, IA","Stream",NA,7080206,6955,"sq mi",NA,NA,41.93389327,-91.5485092,NA,".01","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",19,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-IA","USGS Iowa Water Science Center","USGS-0546494205","Hoover Creek near 2nd Street at West Branch, IA","Stream",NA,7080206,2.76,"sq mi",NA,NA,41.67005556,-91.3445278,NA,".1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",19,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-IA","USGS Iowa Water Science Center","USGS-05465500","Iowa River at Wapello, IA","Stream",NA,7080209,12500,"sq mi",NA,NA,41.1780861,-91.1820917,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",538.08,"feet",0.16,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",19,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
