"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"11","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-101041","Naaman Creek @ RR Crossing in Steel Plant","River/Stream",NA,2040202,NA,NA,NA,NA,39.810671,-75.444099,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"12","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-101061","Naaman Creek South Branch @ Marsh Rd. (Rt. 3)","River/Stream",NA,2040202,NA,NA,NA,NA,39.815128,-75.489766,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"13","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-102011","Shellpot CreeK @ Lea Blvd.","River/Stream",NA,2040205,NA,NA,NA,NA,39.753732,-75.51589,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"14","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-102051","Shellpot Creek @ Market St. (Rt. 13 Bus.)","River/Stream",NA,2040205,NA,NA,NA,NA,39.763006,-75.516873,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"15","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-102081","Shellpot Creek @ Carr Rd.","River/Stream",NA,2040205,NA,NA,NA,NA,39.778276,-75.507523,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"16","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-102101","Stoney Creek @ Governor Printz Blvd. (Rt. 13)","River/Stream",NA,2040205,NA,NA,NA,NA,39.77495,-75.48161,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"17","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-103011","Red Clay Creek @ W. Newport Pike (Rt. 4) (USGS gage 01480015)","River/Stream",NA,2040205,NA,NA,NA,NA,39.716317,-75.64038,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"18","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-103031","Red Clay Creek @ Lancaster Pike (Rt. 48) (USGS gage 01480000)","River/Stream",NA,2040205,NA,NA,NA,NA,39.762878,-75.636578,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"19","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-103041","Red Clay Creek @ Barley Mill Rd. (Rd. 258A)","River/Stream",NA,2040205,NA,NA,NA,NA,39.798165,-75.658087,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"20","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-103061","Burroughs Run @ Creek Rd. (Rt. 82)","River/Stream",NA,2040205,NA,NA,NA,NA,39.798869,-75.648414,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-104011","Brandywine Creek @ Foot Bridge in Brandywine Park","River/Stream",NA,2040205,NA,NA,NA,NA,39.76004,-75.556093,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"22","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-104021","Brandywine Creek @ New Bridge Rd. (Rd. 279) (USGS gage 01481500)","River/Stream",NA,2040205,NA,NA,NA,NA,39.769832,-75.578844,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"23","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-104051","Brandywine Creek @ Smith Bridge Rd. (Rd. 221)","River/Stream",NA,2040205,NA,NA,NA,NA,39.837734,-75.578859,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"24","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-105011","White Clay Creek @ Stanton Christiana Rd. (Old Rt. 7)","River/Stream",NA,2040205,NA,NA,NA,NA,39.707247,-75.652492,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"25","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-105031","White Clay Creek @ Chambers Rock Rd. (Rd. 329)","River/Stream",NA,2040205,NA,NA,NA,NA,39.73272,-75.759953,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"26","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-105071","Mill CreeK @ Delaware ParK  Blvd. (Race Track)","River/Stream",NA,2040205,NA,NA,NA,NA,39.709316,-75.655089,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"27","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-105101","Pike Creek @ Upper Pike Creek Rd. (Rd. 322)","River/Stream",NA,2040205,NA,NA,NA,NA,39.706934,-75.695371,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"28","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-105131","Middle Run @ Old Possum Park Rd. (Rd. 303)","River/Stream",NA,2040205,NA,NA,NA,NA,39.696166,-75.719858,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"29","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-105151","White Clay Creek @ Delaware Park Blvd. (USGS gage 014790000)","River/Stream",NA,2040205,NA,NA,NA,NA,39.698957,-75.675438,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"30","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-105171","White Clay Creek @ McKees Lane","River/Stream",NA,2040205,NA,NA,NA,NA,39.68997,-75.73759,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"31","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-105181","Pike CreeK @ Paper Mill Rd. (Rt. 72)","River/Stream",NA,2040205,NA,NA,NA,NA,39.745895,-75.71724,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"32","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-106031","Smalleys Dam Spillway @ Smalleys Dam Rd.","River/Stream",NA,2040205,NA,NA,NA,NA,39.655652,-75.669098,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"33","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-106141","Christina River @ Sunset Lake Rd. (Rt. 72) (USGS gage 01478000)","River/Stream",NA,2040205,NA,NA,NA,NA,39.637456,-75.72848,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"34","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-106191","Christina River @ Nottingham Rd. (Rt. 273)","River/Stream",NA,2040205,NA,NA,NA,NA,39.690794,-75.776792,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"35","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-106281","Little Mill Creek @ DuPont Rd.","River/Stream",NA,2040205,NA,NA,NA,NA,39.734718,-75.586999,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"36","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-107011","Red Lion Creek @ Bear Corbitt Rd. (Rt. 7)","River/Stream",NA,2040205,NA,NA,NA,NA,39.605386,-75.664933,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"37","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-107041","De Rt 71 Between De Rt 7 And US Rt 13","River/Stream",NA,2040205,NA,NA,NA,NA,39.612107,-75.655401,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"38","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-107061","Unnamed tributary at Rd. 405","River/Stream",NA,2040205,NA,NA,NA,NA,39.599796,-75.64884,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"39","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-107071","Doll Run at Rd. 405","River/Stream",NA,2040205,NA,NA,NA,NA,39.602417,-75.65691,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"40","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-108051","Lums Pond SE Trib. @ Red Lion Rd. (Rt. 71)","River/Stream",NA,2040205,NA,NA,NA,NA,39.553065,-75.707272,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"41","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-108081","West Trib Lums Pond @ Howell School Rd. (Rd 54)","River/Stream",NA,2040205,NA,NA,NA,NA,39.570089,-75.736241,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"42","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-109251","Deep Creek Branch @ Summit Bridge Rd. (Rt. 71)","River/Stream","Deep CreeK  Branch @ Summit Bridge Rd. (Rt. 71)",2040205,NA,NA,NA,NA,39.431,-75.7096,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"43","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-110021","Blackbird CreeK @ DuPont Pky. (Rt. 13)","River/Stream",NA,2040205,NA,NA,NA,NA,39.372576,-75.661465,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"44","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-110101","Blackbird Creek @ Oliver Guessford Rd. (Rd. 472)","River/Stream","Blackbird CreeK @ Oliver Guessford Rd. (Rd. 472)",2040205,NA,NA,NA,NA,39.350956,-75.678713,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"45","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-110111","Barlow Branch @ Ratledge Rd. (Rd. 460)","River/Stream",NA,2040205,NA,NA,NA,NA,39.376946,-75.692864,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"46","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-111021","at Road 378","River/Stream",NA,2040205,NA,NA,NA,NA,39.570108,-75.636592,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"47","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-111031","Dragon Creek @ S. DuPont Hwy. (Rt. 13)","River/Stream",NA,2040205,NA,NA,NA,NA,39.569395,-75.654768,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"48","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-111041","Dragon Creek @ McCoy Rd. (Rd. 407)","River/Stream",NA,2040205,NA,NA,NA,NA,39.565411,-75.670836,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"49","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-111081","Dragon Run @ Red Lion Rd. (Rt. 71)","River/Stream",NA,2040205,NA,NA,NA,NA,39.575584,-75.6922,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"50","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-112021","Sewell Branch @ Sewell Branch Rd. (Rd. 95)","River/Stream",NA,2060002,NA,NA,NA,NA,39.246716,-75.749092,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"51","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-114021","Army CreeK @ S. DuPont Hgwy. (Rt.13)","River/Stream",NA,2040205,NA,NA,NA,NA,39.64889,-75.621261,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"52","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-114041","Trib Army Crk. @ Rt. 13 near Airport Ind. Park","River/Stream",NA,2040205,NA,NA,NA,NA,39.662596,-75.607386,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"53","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-114051","Trib Army CreeK @ Rt. 13 near Rt. 40","River/Stream",NA,2040205,NA,NA,NA,NA,39.652248,-75.618398,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"54","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-201011","Mill Creek (Lake Como outfall) @ Rt. 13","River/Stream",NA,2040207,NA,NA,NA,NA,39.296815,-75.600202,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"55","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-201021","Mill Creek @ Carter Rd. (Rd. 137)","River/Stream",NA,2040207,NA,NA,NA,NA,39.286577,-75.610665,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"56","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-201151","Mill Creek @ Wheatleys Pond Rd. (Rt. 300)","River/Stream","Mill CreeK @ Wheatleys Pond Rd. (Rt. 300)",2040207,NA,NA,NA,NA,39.265229,-75.632518,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"57","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-201161","Providence Creek @ Duck Creek Rd. (Rt. 15)","River/Stream",NA,2040207,NA,NA,NA,NA,39.301444,-75.64102,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"58","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-201181","Downstream of Duck Creek Pond at Rd. 486","River/Stream",NA,2040207,NA,NA,NA,NA,39.308736,-75.621479,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"59","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-201201","Green Spring Br. @ Vandyke Greenspring Rd. (Rd. 47)","River/Stream",NA,2040207,NA,NA,NA,NA,39.315394,-75.633764,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"60","21DELAWQ_WQX","Delaware Department Of Natural Resources And Environmental Control","21DELAWQ_WQX-201211","Paw Paw Branch @ Alley Mill Rd. (Rd. 483)","River/Stream",NA,2040207,NA,NA,NA,NA,39.30908,-75.668928,NA,NA,NA,"GPS Code (Pseudo Range) Standard Position (SA On)","NAD83",NA,NA,NA,NA,NA,NA,"US",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
