"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"11","USGS-NV","USGS Nevada Water Science Center","USGS-09419800","LV WASH BLW LAKE LAS VEGAS NR BOULDER CITY, NV","Stream",NA,15010015,2193,"sq mi",1586,"sq mi",36.12219816,-114.904992,24000,"1","seconds","Interpolated from MAP.","NAD83",1249.45,"feet",0.05,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",32,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"12","USGS-NV","USGS Nevada Water Science Center","USGS-09420900","LAKE MEAD NR LAS VEGAS BEACH, NV","Stream",NA,15010005,NA,NA,NA,NA,36.10831097,-114.8202659,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",32,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"13","USGS-NV","USGS Nevada Water Science Center","USGS-09420950","LAKE MEAD AT SADDLE ISLAND, NV","Stream",NA,15010005,NA,NA,NA,NA,36.06247896,-114.7952637,24000,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",32,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"14","USGS-NV","USGS Nevada Water Science Center","USGS-09421500","COLORADO RV BLW HOOVER DAM, AZ-NV","Stream",NA,15030101,171700,"sq mi",NA,NA,36.01525847,-114.7385936,24000,"1","seconds","Interpolated from MAP.","NAD83",675.49,"feet",33,"feet","Interpolated from topographic map.","NGVD29","US",32,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"15","USGS-NV","USGS Nevada Water Science Center","USGS-09423050","COLORADO RV LAGOON NORTH OF RIVIERA, AZ","Stream",NA,15030101,NA,NA,NA,NA,35.12305525,-114.6124661,24000,"10","seconds","Interpolated from MAP.","NAD83",510,"feet",4.3,"feet","Interpolated from Digital Elevation Model","NAVD88","US",32,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-NV","USGS Nevada Water Science Center","USGS-09423060","COLORADO RV BLW LAGOON NORTH OF RIVIERA, AZ","Stream",NA,15030101,NA,NA,NA,NA,35.12083296,-114.6296889,24000,"10","seconds","Interpolated from MAP.","NAD83",493,"feet",4.3,"feet","Interpolated from Digital Elevation Model","NAVD88","US",32,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-NV","USGS Nevada Water Science Center","USGS-10244950","STEPTOE CK NR ELY, NV","Stream",NA,16060008,11.1,"sq mi",NA,NA,39.20153889,-114.689161,NA,"1","seconds","Interpolated from MAP.","NAD83",7360.92,"feet",0.05,"feet","GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",32,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","USGS-NV","USGS Nevada Water Science Center","USGS-10249300","S TWIN RV NR ROUND MOUNTAIN, NV","Stream",NA,16060004,20,"sq mi",NA,NA,38.8874302,-117.2453673,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",6400,"feet",40,"feet","Unknown.","NGVD29","US",32,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"19","USGS-NV","USGS Nevada Water Science Center","USGS-10249900","CHIATOVICH CK NR DYER, NV","Stream",NA,16060010,37.3,"sq mi",NA,NA,37.831975,-118.200461,24000,"1","seconds","Interpolated from MAP.","NAD83",6350,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"20","USGS-NV","USGS Nevada Water Science Center","USGS-10301500","WALKER RV NR WABUSKA, NV","Stream",NA,16050303,2600,"sq mi",NA,NA,39.1524611,-119.0988889,24000,"1","seconds","Interpolated from MAP.","NAD83",4300,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21","USGS-NV","USGS Nevada Water Science Center","USGS-10309000","E FK CARSON RV NR GARDNERVILLE, NV","Stream",NA,16050201,356,"sq mi",NA,NA,38.84519444,-119.7060833,24000,"10","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",5036,"feet",20,"feet","Global Positioning System.","NAVD88","US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-NV","USGS Nevada Water Science Center","USGS-10309010","E FK CARSON RV NR DRESSLERVILLE, NV","Stream",NA,16050201,NA,NA,NA,NA,38.88013889,-119.6918056,24000,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",4896,"feet",4.3,"feet","Interpolated from Digital Elevation Model","NAVD88","US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-NV","USGS Nevada Water Science Center","USGS-10310485","CLEAR CK ABV HWY 50 NR SPOONER SUMMIT, NV","Stream",NA,16050201,2.4,"sq mi",NA,NA,39.12046395,-119.8774052,24000,"1","seconds","Interpolated from MAP.","NAD83",6620,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",32,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-NV","USGS Nevada Water Science Center","USGS-10310500","CLEAR CK NR CARSON CITY, NV","Stream",NA,16050201,15.5,"sq mi",NA,NA,39.11324216,-119.7982365,24000,"10","seconds","Interpolated from MAP.","NAD83",5000,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-NV","USGS Nevada Water Science Center","USGS-10310518","CLEAR CK AT FUJI PK AT CARSON CITY, NV","Stream",NA,16050201,17.8,"sq mi",NA,NA,39.1143534,-119.7765694,24000,"1","seconds","Interpolated from MAP.","NAD83",4765,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-NV","USGS Nevada Water Science Center","USGS-10311000","CARSON RV NR CARSON CITY, NV","Stream",NA,16050201,886,"sq mi",NA,NA,39.10768747,-119.7132334,24000,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",4620.48,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",32,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-NV","USGS Nevada Water Science Center","USGS-10311400","CARSON RV AT DEER RUN RD NR CARSON CITY, NV","Stream",NA,16050201,958,"sq mi",NA,NA,39.18137778,-119.6948694,24000,"1","seconds","Interpolated from MAP.","NAD83",4576.32,"feet",0.05,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",32,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-NV","USGS Nevada Water Science Center","USGS-10312000","CARSON RV NR FORT CHURCHILL, NV","Stream",NA,16050202,1302,"sq mi",NA,NA,39.29166667,-119.311111,24000,"1","seconds","Interpolated from MAP.","NAD83",4180,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",32,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-NV","USGS Nevada Water Science Center","USGS-10312020","CARSON RV NR SILVER SPGS, NV","Stream",NA,16050202,1450,"sq mi",NA,NA,39.2929734,-119.2523802,24000,"10","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",32,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-NV","USGS Nevada Water Science Center","USGS-10312150","CARSON RV BLW LAHONTAN RESERVOIR NR FALLON, NV","Stream",NA,16050203,1801,"sq mi",NA,NA,39.4639361,-119.0462583,24000,"1","seconds","Interpolated from MAP.","NAD83",4040,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-NV","USGS Nevada Water Science Center","USGS-10321000","HUMBOLDT RV NR CARLIN, NV","Stream",NA,16040101,4310,"sq mi",NA,NA,40.72769715,-116.009242,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",4935.6,"feet",0.4,"feet","GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",32,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-NV","USGS Nevada Water Science Center","USGS-10325000","HUMBOLDT RV AT BATTLE MOUNTAIN, NV","Stream",NA,16040105,11200,"sq mi",NA,NA,40.6676885,-116.9312118,24000,"1","seconds","Differentially corrected Global Positioning System.","NAD83",4492.9,"feet",0.4,"feet","GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",32,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-NV","USGS Nevada Water Science Center","USGS-10335000","HUMBOLDT RV NR RYE PATCH, NV","Stream",NA,16040108,16100,"sq mi",NA,NA,40.4674063,-118.3076469,24000,"1","seconds","Interpolated from MAP.","NAD83",4067.7,"feet",0.4,"feet","GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",32,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-NV","USGS Nevada Water Science Center","USGS-10336688","FIRST CK NR CRYSTAL BAY, NV","Stream",NA,16050101,1.07,"sq mi",NA,NA,39.249907,-119.9893569,24000,"1","seconds","Interpolated from MAP.","NAD83",6280,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-NV","USGS Nevada Water Science Center","USGS-10336691","SECOND CK AT LAKESHORE DRIVE NR CRYSTAL BAY, NV","Stream",NA,16050101,1.33,"sq mi",NA,NA,39.24935164,-119.977412,24000,"1","seconds","Interpolated from MAP.","NAD83",6280,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-NV","USGS Nevada Water Science Center","USGS-10336692","WOOD CK ABV JENNIFER STREET NR INCLINE VILLAGE, NV","Stream",NA,16050101,NA,NA,NA,NA,39.2626853,-119.9615787,24000,"1","seconds","Interpolated from MAP.","NAD83",6880,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-NV","USGS Nevada Water Science Center","USGS-10336694","WOOD CK AT MOUTH NR CRYSTAL BAY, NV","Stream",NA,16050101,1.97,"sq mi",NA,NA,39.24296305,-119.9593556,24000,"1","seconds","Interpolated from MAP.","NAD83",6250,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-NV","USGS Nevada Water Science Center","USGS-103366958","THIRD CK BLW UNNAMED TRIB NR INCLINE VILLAGE, NV","Stream",NA,16050101,NA,NA,NA,NA,39.27963015,-119.9471344,24000,"1","seconds","Interpolated from MAP.","NAD83",7350,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-NV","USGS Nevada Water Science Center","USGS-103366965","THIRD CK AT VILLAGE BLVD AT INCLINE VILLAGE, NV","Stream",NA,16050101,NA,NA,NA,NA,39.26296336,-119.9451892,24000,"1","seconds","Interpolated from MAP.","NAD83",6720,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-NV","USGS Nevada Water Science Center","USGS-103366997","INCLINE CK TRIB AT COUNTRY CLUB DR NR INCLINE","Stream",NA,16050101,NA,NA,NA,NA,39.26435229,-119.9432448,24000,"1","seconds","Interpolated from MAP.","NAD83",6760,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-NV","USGS Nevada Water Science Center","USGS-10336725","GLENBROOK CK AT OLD HWY 50 NR GLENBROOK, NV","Stream",NA,16050101,NA,NA,NA,NA,39.08657476,-119.9318499,2400,"1","seconds","Interpolated from MAP.","NAD83",6320,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-NV","USGS Nevada Water Science Center","USGS-10336730","GLENBROOK CK AT GLENBROOK, NV","Stream",NA,16050101,4.11,"sq mi",NA,NA,39.08740806,-119.9399057,24000,"1","seconds","Interpolated from MAP.","NAD83",6240,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-NV","USGS Nevada Water Science Center","USGS-10336735","NORTH LOGAN HOUSE CK AT HWY 50 NR GLENBROOK, NV","Stream",NA,16050101,1.08,"sq mi",NA,NA,39.06879698,-119.9410162,24000,"1","seconds","Interpolated from MAP.","NAD83",6410,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-NV","USGS Nevada Water Science Center","USGS-10336740","LOGAN HOUSE CK NR GLENBROOK, NV","Stream",NA,16050101,2.09,"sq mi",NA,NA,39.06657478,-119.9354605,24000,"1","seconds","Interpolated from MAP.","NAD83",6640,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-NV","USGS Nevada Water Science Center","USGS-10336750","EDGEWOOD CK BLW S BENJAMIN DR NR DAGGETT PASS, NV","Stream",NA,16050101,NA,NA,NA,NA,38.96657446,-119.8946244,24000,"1","seconds","Interpolated from MAP.","NAD83",7160,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-NV","USGS Nevada Water Science Center","USGS-10336756","EDGEWOOD CK TRIB NR DAGGETT PASS, NV","Stream",NA,16050101,NA,NA,NA,NA,38.97546345,-119.9010134,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-NV","USGS Nevada Water Science Center","USGS-10336757","TRIB OF EDGEWOOD CK TRIB NR TAHOE VILLAGE, NV","Stream",NA,16050101,NA,NA,NA,NA,38.9732412,-119.9018467,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-NV","USGS Nevada Water Science Center","USGS-10336758","EDGEWOOD CK TRB AT HIGHLAND DR NR TAHOE VILLAGE","Stream",NA,16050101,NA,NA,NA,NA,38.97268568,-119.9093469,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-NV","USGS Nevada Water Science Center","USGS-103367585","EDGEWOOD CK AT PALISADE DRIVE NR KINGSBURY, NV","Stream",NA,16050101,3.13,"sq mi",NA,NA,38.9665745,-119.9160136,24000,"5","seconds","Interpolated from MAP.","NAD83",6640,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-NV","USGS Nevada Water Science Center","USGS-103367592","EAGLE ROCK CK NR STATELINE, NV","Stream",NA,16050101,0.63,"sq mi",NA,NA,38.95657448,-119.9276805,24000,"1","seconds","Interpolated from MAP.","NAD83",6480,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-NV","USGS Nevada Water Science Center","USGS-10336760","EDGEWOOD CK AT STATELINE, NV","Stream",NA,16050101,5.61,"sq mi",NA,NA,38.966019,-119.937125,24000,"1","seconds","Interpolated from MAP.","NAD83",6280,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-NV","USGS Nevada Water Science Center","USGS-10336765","EDGEWOOD CK AT LAKE TAHOE NR STATELINE, NV","Stream",NA,16050101,5.5,"sq mi",NA,NA,38.9679635,-119.9493475,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-NV","USGS Nevada Water Science Center","USGS-10348200","TRUCKEE RV NR SPARKS, NV","Stream",NA,16050102,1070,"sq mi",NA,NA,39.51761667,-119.7416444,24000,"1","seconds","Interpolated from MAP.","NAD83",4386.03,"feet",0.07,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-NV","USGS Nevada Water Science Center","USGS-10348300","N TRUCKEE DRAIN AT KLEPPE LN NR SPARKS, NV","Stream",NA,16050102,NA,NA,NA,NA,39.52657819,-119.7093535,24000,"1","seconds","Interpolated from MAP.","NAD83",4390,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-NV","USGS Nevada Water Science Center","USGS-10349980","STEAMBOAT CK AT CLEANWATER WAY NR RENO, NV","Stream",NA,16050102,244,"sq mi",NA,NA,39.5129672,-119.712409,24000,"1","seconds","Interpolated from MAP.","NAD83",4375,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-NV","USGS Nevada Water Science Center","USGS-10349989","RENO-SPARKS STP OUTFALL NR RENO, NV","Stream",NA,16050102,NA,NA,NA,NA,39.51852275,-119.704631,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-NV","USGS Nevada Water Science Center","USGS-10350000","TRUCKEE RV AT VISTA, NV","Stream",NA,16050102,1431,"sq mi",NA,NA,39.5204672,-119.7010198,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",4371.16,"feet",0.1,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-NV","USGS Nevada Water Science Center","USGS-10350050","TRUCKEE RV AT LOCKWOOD, NV","Stream",NA,16050102,1433,"sq mi",NA,NA,39.50991209,-119.6487954,NA,"1","seconds","Interpolated from MAP.","NAD83",4340,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-NV","USGS Nevada Water Science Center","USGS-10350200","TRUCKEE RV AT PATRICK, NV","Stream",NA,16050102,NA,NA,NA,NA,39.5468565,-119.5840707,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",4275,"feet",0.01,"feet","Unknown.","NGVD29","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-NV","USGS Nevada Water Science Center","USGS-10350340","TRUCKEE RV NR TRACY, NV","Stream",NA,16050102,1580,"sq mi",NA,NA,39.55657878,-119.5532362,24000,"1","seconds","Interpolated from MAP.","NAD83",4254.84,"feet",0.05,"feet","GNSS1 - Level 1 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-NV","USGS Nevada Water Science Center","USGS-10350500","TRUCKEE RV AT CLARK, NV","Stream",NA,16050102,1600,"sq mi",NA,NA,39.56545278,-119.486186,24000,"1","seconds","Interpolated from MAP.","NAD83",4230,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",32,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-NV","USGS Nevada Water Science Center","USGS-10351000","TRUCKEE RV AT DERBY DAM, NV","Stream",NA,16050102,NA,NA,NA,NA,39.58546777,-119.449343,24000,"1","seconds","Interpolated from MAP.","NAD83",4200,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",32,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-NV","USGS Nevada Water Science Center","USGS-10351320","TRUCKEE CANAL AT US 95A NR FERNLEY, NV","Stream",NA,16050104,NA,NA,NA,NA,39.59102405,-119.250168,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",4184,"feet",0.01,"feet","Unknown.","NGVD29","US",32,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"64","USGS-NV","USGS Nevada Water Science Center","USGS-10351590","TRUCKEE CANAL AT US 50 AB LAHONTAN RES, NV","Stream: Canal",NA,16050203,NA,NA,NA,NA,39.4690819,-119.0676612,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",4170,"feet",0.01,"feet","Unknown.","NGVD29","US",32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
