"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"11","USGS-SD","USGS South Dakota Water Science Center","USGS-06402600","CHEYENNE RIVER NEAR BUFFALO GAP SD","Stream",NA,10120109,9792,"sq mi",9788,"sq mi",43.5019636,-103.0744103,24000,1,"minutes","Interpolated from MAP.","NAD83",2812.85,"feet",111,"feet","Reported method of determination.","NAVD88","US",46,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"12","USGS-SD","USGS South Dakota Water Science Center","USGS-06409000","CASTLE CREEK ABOVE DEERFIELD RES NEAR HILL CITY,SD","Stream",NA,10120110,79.1,"sq mi",79.1,"sq mi",44.01359238,-103.8304784,24000,1,"minutes","Interpolated from MAP.","NAD83",5912.33,"feet",10,"feet","Interpolated from topographic map.","NAVD88","US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"13","USGS-SD","USGS South Dakota Water Science Center","USGS-06411500","RAPID CREEK BELOW PACTOLA DAM,SD","Stream",NA,10120110,321,"sq mi",321,"sq mi",44.07665378,-103.482134,NA,1,"minutes","Interpolated from MAP.","NAD83",4407.82,"feet",111,"feet","Reported method of determination.","NAVD88","US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"14","USGS-SD","USGS South Dakota Water Science Center","USGS-06412500","RAPID CREEK ABV CANYON LAKE NEAR RAPID CITY,SD","Stream",NA,10120110,374,"sq mi",374,"sq mi",44.05276555,-103.3118507,NA,1,"minutes","Interpolated from MAP.","NAD83",3401.2,"feet",111,"feet","Reported method of determination.","NAVD88","US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"15","USGS-SD","USGS South Dakota Water Science Center","USGS-06412600","CLEGHORN SPGS MAIN CH AT FISH HATCH AT RC, SD","Stream",NA,10120110,NA,NA,NA,NA,44.05887666,-103.2987947,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-SD","USGS South Dakota Water Science Center","USGS-06412900","RAPID CREEK BLW CLEGHORN SPGS AT RAPID CITY SD","Stream",NA,10120110,381,"sq mi",381,"sq mi",44.0591544,-103.2974058,NA,1,"minutes","Interpolated from MAP.","NAD83",3358.46,"feet",111,"feet","Reported method of determination.","NGVD29","US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-SD","USGS South Dakota Water Science Center","USGS-06413200","RAPID CREEK BELOW PARK DRIVE AT RAPID CITY SD","Stream",NA,10120110,387,"sq mi",387,"sq mi",44.05915448,-103.2843498,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","USGS-SD","USGS South Dakota Water Science Center","USGS-06413700","RAPID CR AB WATER TREAT PLANT AT RAPID CITY SD","Stream",NA,10120110,407,"sq mi",407,"sq mi",44.07471,-103.2599046,NA,1,"minutes","Interpolated from MAP.","NAD83",3270,"feet",111,"feet","Reported method of determination.","NGVD29","US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"19","USGS-SD","USGS South Dakota Water Science Center","USGS-06414000","RAPID CR AT RAPID CITY,SD","Stream",NA,10120110,413,"sq mi",413,"sq mi",44.08551554,-103.241843,24000,1,"minutes","Interpolated from MAP.","NAD83",3231.68,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"20","USGS-SD","USGS South Dakota Water Science Center","USGS-06414700","RAPID CR AT EAST MAIN ST AT RAPID CITY SD","Stream",NA,10120110,420,"sq mi",420,"sq mi",44.07915449,-103.2037918,NA,1,"minutes","Interpolated from MAP.","NAD83",3180,"feet",111,"feet","Reported method of determination.","NGVD29","US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21","USGS-SD","USGS South Dakota Water Science Center","USGS-06416000","RAPID CREEK BLW HAWTHORN DITCH AT RAPID CITY,SD","Stream",NA,10120110,422,"sq mi",422,"sq mi",44.06726568,-103.18093,24000,1,"minutes","Interpolated from MAP.","NAD83",3125.71,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-SD","USGS South Dakota Water Science Center","USGS-06416300","MEADE STREET DRAIN AT RAPID CITY SD","Stream",NA,10120110,3.12,"sq mi",3.12,"sq mi",44.06415458,-103.1926803,NA,1,"minutes","Interpolated from MAP.","NAD83",3160,"feet",111,"feet","Reported method of determination.","NGVD29","US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-SD","USGS South Dakota Water Science Center","USGS-06421500","RAPID CR NEAR FARMINGDALE,SD","Stream",NA,10120110,603,"sq mi",603,"sq mi",43.94210239,-102.8539247,24000,1,"minutes","Interpolated from MAP.","NAD83",2699.74,"feet",111,"feet","Reported method of determination.","NAVD88","US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-SD","USGS South Dakota Water Science Center","USGS-06423500","CHEYENNE RIVER NEAR WASTA, SD","Stream",NA,10120111,12679,"sq mi",12674,"sq mi",44.08109849,-102.4012746,24000,1,"minutes","Interpolated from MAP.","NAD83",2262.16,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",46,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-SD","USGS South Dakota Water Science Center","USGS-06428500","BELLE FOURCHE RIVER AT WY-SD STATE LINE","Stream",NA,10120202,3232,"sq mi",3226,"sq mi",44.74887406,-104.0516018,24000,1,"minutes","Interpolated from MAP.","NAD83",3096.51,"feet",0.1,"feet","Level or other surveyed method.","NAVD88","US",46,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-SD","USGS South Dakota Water Science Center","USGS-06430950","SPEARFISH CR BL ROBISON GULCH NR SPEARFISH","Stream",NA,10120203,152,"sq mi",152,"sq mi",44.4372061,-103.876037,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",46,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-SD","USGS South Dakota Water Science Center","USGS-06434500","INLET CANAL NEAR BELLE FOURCHE,SD","Stream",NA,10120202,NA,NA,NA,NA,44.7038734,-103.8235357,NA,1,"minutes","Interpolated from MAP.","NAD83",2985.22,"feet",111,"feet","Reported method of determination.","NGVD29","US",46,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-SD","USGS South Dakota Water Science Center","USGS-06436180","WHITEWOOD CREEK ABOVE WHITEWOOD,SD","Stream",NA,10120202,56.5,"sq mi",56.5,"sq mi",44.4422065,-103.6293606,24000,1,"minutes","Interpolated from MAP.","NAD83",3677.11,"feet",111,"feet","Reported method of determination.","NAVD88","US",46,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-SD","USGS South Dakota Water Science Center","USGS-06436198","WHITEWOOD CREEK ABOVE VALE,SD","Stream",NA,10120202,102,"sq mi",102,"sq mi",44.617485,-103.4807452,24000,1,"minutes","Interpolated from MAP.","NAD83",2849.1,"feet",111,"feet","Reported method of determination.","NAVD88","US",46,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-SD","USGS South Dakota Water Science Center","USGS-06436760","HORSE CR ABOVE VALE,SD","Stream",NA,10120202,460,"sq mi",460,"sq mi",44.65265259,-103.366697,24000,1,"minutes","Interpolated from MAP.","NAD83",2710,"feet",111,"feet","Reported method of determination.","NGVD29","US",46,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-SD","USGS South Dakota Water Science Center","USGS-06436800","HORSE CR NEAR VALE SD","Stream",NA,10120202,520,"sq mi",520,"sq mi",44.65831946,-103.3385184,NA,1,"minutes","Interpolated from MAP.","NAD83",2688.96,"feet",111,"feet","Reported method of determination.","NGVD29","US",46,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-SD","USGS South Dakota Water Science Center","USGS-06437000","BELLE FOURCHE RIVER NEAR STURGIS,SD","Stream",NA,10120202,5798,"sq mi",5792,"sq mi",44.5130418,-103.1368464,24000,1,"minutes","Interpolated from MAP.","NAD83",2527.31,"feet",111,"feet","Reported method of determination.","NAVD88","US",46,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-SD","USGS South Dakota Water Science Center","USGS-06438000","BELLE FOURCHE RIVER NEAR ELM SPRINGS,SD","Stream",NA,10120202,7004,"sq mi",6997,"sq mi",44.369989,-102.5665256,24000,1,"minutes","Interpolated from MAP.","NAD83",2168.8,"feet",111,"feet","Reported method of determination.","NAVD88","US",46,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-SD","USGS South Dakota Water Science Center","USGS-06438500","CHEYENNE RIVER NEAR PLAINVIEW,SD","Stream",NA,10120112,21351,"sq mi",21340,"sq mi",44.5294304,-101.9301531,24000,1,"minutes","Interpolated from MAP.","NAD83",1848.7,"feet",0.01,"feet","Reported method of determination.","NAVD88","US",46,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-SD","USGS South Dakota Water Science Center","USGS-06439500","CHEYENNE RIVER NEAR EAGLE BUTTE SD","Stream",NA,10130105,24235,"sq mi",24224,"sq mi",44.69637199,-101.2173711,24000,1,"minutes","Interpolated from MAP.","NAD83",1605.05,"feet",10,"feet","Reported method of determination.","NAVD88","US",46,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-SD","USGS South Dakota Water Science Center","USGS-06440000","MISSOURI RIVER AT PIERRE,SD","Stream",NA,10140101,243500,"sq mi",243500,"sq mi",44.3730377,-100.3679114,24000,1,"minutes","Interpolated from MAP.","NAD83",1415.48,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",46,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-SD","USGS South Dakota Water Science Center","USGS-06441000","BAD RIVER NEAR MIDLAND,SD","Stream",NA,10140102,1466,"sq mi",1466,"sq mi",44.0672095,-101.1608623,24000,1,"minutes","Interpolated from MAP.","NAD83",1850.65,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",46,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-SD","USGS South Dakota Water Science Center","USGS-06441500","BAD RIVER NEAR FORT PIERRE,SD","Stream",NA,10140102,3147,"sq mi",3147,"sq mi",44.32664897,-100.3843003,24000,1,"minutes","Interpolated from MAP.","NAD83",1429.08,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",46,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-SD","USGS South Dakota Water Science Center","USGS-06445700","WHITE RIVER AT SLIM BUTTE, SD","Stream",NA,10140201,1426,"sq mi",1426,"sq mi",43.08970356,-102.7982327,24000,1,"minutes","Interpolated from MAP.","NAD83",3000,"feet",111,"feet","Reported method of determination.","NGVD29","US",46,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-SD","USGS South Dakota Water Science Center","USGS-06446000","WHITE RIVER NEAR OGLALA SD","Stream",NA,10140201,2156,"sq mi",2156,"sq mi",43.25484357,-102.8273511,24000,1,"minutes","Interpolated from MAP.","NAD83",2855.11,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",46,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-SD","USGS South Dakota Water Science Center","USGS-06446200","WHITE R NEAR ROCKYFORD SD","Stream",NA,10140201,2902,"sq mi",2902,"sq mi",43.51443415,-102.4921161,NA,1,"minutes","Interpolated from MAP.","NAD83",2593.34,"feet",111,"feet","Reported method of determination.","NGVD29","US",46,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-SD","USGS South Dakota Water Science Center","USGS-06447000","WHITE RIVER NEAR KADOKA,SD","Stream",NA,10140202,4960,"sq mi",4953,"sq mi",43.7524949,-101.5248665,24000,1,"minutes","Interpolated from MAP.","NAD83",2123.8,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",46,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-SD","USGS South Dakota Water Science Center","USGS-06449100","LITTLE WHITE RIVER NEAR VETAL,SD","Stream",NA,10140203,607,"sq mi",571,"sq mi",43.10069918,-101.232234,24000,1,"minutes","Interpolated from MAP.","NAD83",2781.48,"feet",0.01,"feet","Reported method of determination.","NAVD88","US",46,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-SD","USGS South Dakota Water Science Center","USGS-06449300","LITTLE WHITE R ABV ROSEBUD SD","Stream",NA,10140203,911,"sq mi",855,"sq mi",43.26305967,-100.9176459,NA,1,"minutes","Interpolated from MAP.","NAD83",2416,"feet",111,"feet","Reported method of determination.","NGVD29","US",46,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-SD","USGS South Dakota Water Science Center","USGS-06450500","LITTLE WHITE RIVER BELOW WHITE RIVER,SD","Stream",NA,10140203,1549,"sq mi",1495,"sq mi",43.60138549,-100.7498608,24000,1,"minutes","Interpolated from MAP.","NAD83",1914.19,"feet",0.01,"feet","Reported method of determination.","NAVD88","US",46,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-SD","USGS South Dakota Water Science Center","USGS-06452000","WHITE RIVER NEAR OACOMA,SD","Stream",NA,10140204,9915,"sq mi",9855,"sq mi",43.74832745,-99.5564948,24000,1,"minutes","Interpolated from MAP.","NAD83",1378.4,"feet",0.01,"feet","Reported method of determination.","NAVD88","US",46,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-SD","USGS South Dakota Water Science Center","USGS-06452380","ANDES CR NR ARMOUR SD","Stream",NA,10140101,92.6,"sq mi",92.6,"sq mi",43.25637995,-98.4025792,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",46,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-SD","USGS South Dakota Water Science Center","USGS-06453000","MISSOURI RIVER AT FORT RANDALL DAM SD","Stream",NA,10170101,263500,"sq mi",263500,"sq mi",43.0649947,-98.5534157,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",46,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-SD","USGS South Dakota Water Science Center","USGS-06453120","MISSOURI RIVER ABOVE CHOTEAU CR NR VERDEL, NE","Stream",NA,10170101,NA,NA,NA,NA,42.84444227,-98.1975769,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",46,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-SD","USGS South Dakota Water Science Center","USGS-06453200","CHOTEAU CR NR WAGNER SD","Stream",NA,10170101,382,"sq mi",382,"sq mi",43.0977708,-98.2878563,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",46,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-SD","USGS South Dakota Water Science Center","USGS-06453252","CHOTEAU CREEK NR DANTE SD","Stream",NA,10170101,483,"sq mi",483,"sq mi",43.02555006,-98.1678539,NA,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",46,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-SD","USGS South Dakota Water Science Center","USGS-06453300","CHOTEAU CREEK BELOW AVON, SD","Stream",NA,10170101,613,"sq mi",613,"sq mi",42.861109,-98.1406307,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",46,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-SD","USGS South Dakota Water Science Center","USGS-06453305","MISSOURI RIVER BELOW CHOTEAU CREEK NEAR VERDEL, NE","Stream",NA,10170101,NA,NA,NA,NA,42.83472065,-98.1392418,24000,1,"minutes","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",46,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-SD","USGS South Dakota Water Science Center","USGS-06464500","KEYA PAHA RIVER AT WEWELA,SD","Stream",NA,10150006,1129,"sq mi",1121,"sq mi",43.0270872,-99.780921,24000,1,"minutes","Interpolated from MAP.","NAD83",2050.8,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",46,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-SD","USGS South Dakota Water Science Center","USGS-06467500","MISSOURI RIVER AT YANKTON, SD","Stream",NA,10170101,279500,"sq mi",NA,NA,42.86610887,-97.3939479,NA,1,"seconds","Reported.","NAD83",1139.68,"feet",0.01,"feet","Level or other surveyed method.","NGVD29","US",46,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-SD","USGS South Dakota Water Science Center","USGS-06471000","JAMES RIVER AT COLUMBIA,SD","Stream",NA,10160003,5691,"sq mi",4965,"sq mi",45.6035795,-98.3103756,24000,1,"minutes","Interpolated from MAP.","NAD83",1273.17,"feet",0.06,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",46,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-SD","USGS South Dakota Water Science Center","USGS-06473000","JAMES RIVER AT ASHTON,SD","Stream",NA,10160006,9712,"sq mi",8333,"sq mi",44.99830768,-98.480927,24000,1,"minutes","Interpolated from MAP.","NAD83",1245.4,"feet",10,"feet","Interpolated from topographic map.","NAVD88","US",46,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-SD","USGS South Dakota Water Science Center","USGS-06476000","JAMES RIVER AT HURON,SD","Stream",NA,10160006,15846,"sq mi",13795,"sq mi",44.36359475,-98.199257,24000,3,"seconds","Interpolated from MAP.","NAD83",1224.13,"feet",0.02,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",46,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-SD","USGS South Dakota Water Science Center","USGS-06478000","JAMES RIVER NEAR MITCHELL,SD","Stream",NA,10160011,19088,"sq mi",17037,"sq mi",43.65887165,-97.9192403,24000,1,"minutes","Interpolated from MAP.","NAD83",1194.42,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",46,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-SD","USGS South Dakota Water Science Center","USGS-06478500","JAMES RIVER NEAR SCOTLAND,SD","Stream",NA,10160011,20672,"sq mi",18616,"sq mi",43.1858255,-97.635622,24000,1,"minutes","Interpolated from MAP.","NAD83",1168.77,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",46,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-SD","USGS South Dakota Water Science Center","USGS-06479000","VERMILLION R NEAR WAKONDA SD","Stream",NA,10170102,2121,"sq mi",1643,"sq mi",42.9902983,-96.9636576,24000,1,"minutes","Interpolated from MAP.","NAD83",1150.9,"feet",111,"feet","Reported method of determination.","NGVD29","US",46,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-SD","USGS South Dakota Water Science Center","USGS-06479500","BIG SIOUX RIVER AT WATERTOWN,SD","Stream",NA,10170201,806,"sq mi",357,"sq mi",44.94246436,-97.1461856,24000,1,"minutes","Interpolated from MAP.","NAD83",1711.41,"feet",1,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",46,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-SD","USGS South Dakota Water Science Center","USGS-06480000","BIG SIOUX RIVER NEAR BROOKINGS,SD","Stream",NA,10170203,3338,"sq mi",2469,"sq mi",44.1802473,-96.749496,24000,1,"minutes","Interpolated from MAP.","NAD83",1552.8,"feet",0.12,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",46,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"64","USGS-SD","USGS South Dakota Water Science Center","USGS-06481000","BIG SIOUX RIVER NEAR DELL RAPIDS,SD","Stream",NA,10170203,3927,"sq mi",3057,"sq mi",43.79044595,-96.7456623,24000,1,"minutes","Interpolated from MAP.","NAD83",1456.94,"feet",0.12,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",46,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"65","USGS-SD","USGS South Dakota Water Science Center","USGS-06481500","SKUNK CREEK AT SIOUX FALLS,SD","Stream",NA,10170203,620,"sq mi",606,"sq mi",43.53358676,-96.7908849,24000,1,"minutes","Interpolated from MAP.","NAD83",1400.88,"feet",0.07,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",46,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
