"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"11","USGS-IL","USGS Illinois Water Science Center","USGS-03341920","WABASH RIVER AT HUTSONVILLE, IL","Stream",NA,5120111,12986,"sq mi",12986,"sq mi",39.11031857,-87.6550256,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"12","USGS-IL","USGS Illinois Water Science Center","USGS-03342050","SUGAR CREEK AT PALESTINE, IL","Stream",NA,5120111,35.8,"sq mi",NA,NA,39.00448705,-87.597246,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"13","USGS-IL","USGS Illinois Water Science Center","USGS-03343395","EMBARRAS RIVER AT CAMARGO, IL","Stream",NA,5120112,180,"sq mi",180,"sq mi",39.7997548,-88.1703207,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"14","USGS-IL","USGS Illinois Water Science Center","USGS-03344000","EMBARRAS RIVER NEAR DIONA, IL","Stream",NA,5120112,919,"sq mi",NA,NA,39.34448124,-88.1708729,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",534,"feet",0.01,"feet","Unknown.","NGVD29","US",17,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"15","USGS-IL","USGS Illinois Water Science Center","USGS-03345500","EMBARRAS RIVER AT STE. MARIE, IL","Stream",NA,5120112,1516,"sq mi",NA,NA,38.93669444,-88.0223333,NA,"5","seconds","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAD83",445.15,"feet",0.02,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-IL","USGS Illinois Water Science Center","USGS-03346000","NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL","Stream",NA,5120112,318,"sq mi",NA,NA,39.01027778,-87.9455556,NA,"5","seconds","Interpolated from MAP.","NAD83",455.79,"feet",0.05,"feet","Level or other surveyed method.","NAVD88","US",17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-IL","USGS Illinois Water Science Center","USGS-03346500","EMBARRAS RIVER AT LAWRENCEVILLE, IL","Stream",NA,5120112,2333,"sq mi",NA,NA,38.72380556,-87.6643611,24000,"5","seconds","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAD83",382.24,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",17,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","USGS-IL","USGS Illinois Water Science Center","USGS-03346550","EMBARRAS RIVER NEAR BILLETT, IL","Stream",NA,5120112,2403,"sq mi",NA,NA,38.6650471,-87.6264133,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"19","USGS-IL","USGS Illinois Water Science Center","USGS-03378000","BONPAS CREEK AT BROWNS, IL","Stream",NA,5120113,228,"sq mi",NA,NA,38.38638889,-87.9758333,NA,"5","seconds","Interpolated from MAP.","NAD83",372.5,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",17,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"20","USGS-IL","USGS Illinois Water Science Center","USGS-03378635","LITTLE WABASH RIVER NEAR EFFINGHAM, IL","Stream",NA,5120114,240,"sq mi",NA,NA,39.10388889,-88.5944444,NA,"5","seconds","Interpolated from MAP.","NAD83",500.77,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",17,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21","USGS-IL","USGS Illinois Water Science Center","USGS-03378900","LITTLE WABASH RIVER AT LOUISVILLE, IL","Stream",NA,5120114,745,"sq mi",NA,NA,38.77310238,-88.4972706,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",420.51,"feet",0.01,"feet","Unknown.","NGVD29","US",17,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-IL","USGS Illinois Water Science Center","USGS-03379500","LITTLE WABASH RIVER BELOW CLAY CITY, IL","Stream",NA,5120114,1131,"sq mi",NA,NA,38.6347222,-88.2972222,NA,"5","seconds","Interpolated from MAP.","NAD83",391.92,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",17,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-IL","USGS Illinois Water Science Center","USGS-03379600","LITTLE WABASH RIVER AT BLOOD, IL","Stream",NA,5120114,1387,"sq mi",NA,NA,38.51893819,-88.1319833,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",371.37,"feet",0.01,"feet","Unknown.","NGVD29","US",17,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-IL","USGS Illinois Water Science Center","USGS-03379950","ELM RIVER NEAR TOMS PRAIRIE, IL","Stream",NA,5120114,265,"sq mi",NA,NA,38.4411597,-88.2580988,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-IL","USGS Illinois Water Science Center","USGS-03380350","SKILLET FORK NEAR IUKA, IL","Stream",NA,5120115,208,"sq mi",NA,NA,38.51949236,-88.7275558,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",400,"feet",0.01,"feet","Unknown.","NGVD29","US",17,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-IL","USGS Illinois Water Science Center","USGS-03380500","SKILLET FORK AT WAYNE CITY, IL","Stream",NA,5120115,464,"sq mi",NA,NA,38.3633333,-88.5877778,24000,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",382.74,"feet",0.02,"feet","Global Positioning System.","NAVD88","US",17,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-IL","USGS Illinois Water Science Center","USGS-03381400","SKILLET FORK NEAR CARMI, IL","Stream",NA,5120115,1058,"sq mi",NA,NA,38.15337997,-88.1653162,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-IL","USGS Illinois Water Science Center","USGS-03381495","LITTLE WABASH RIVER AT MAIN ST AT CARMI, IL","Stream",NA,5120114,3088,"sq mi",3088,"sq mi",38.0922222,-88.1561111,24000,"5","seconds","Interpolated from Digital MAP.","NAD83",339.72,"feet",0.07,"feet","Level or other surveyed method.","NAVD88","US",17,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-IL","USGS Illinois Water Science Center","USGS-03381500","LITTLE WABASH RIVER AT CARMI, IL","Stream",NA,5120114,3102,"sq mi",NA,NA,38.06055556,-88.1572222,NA,"5","seconds","Interpolated from MAP.","NAD83",339.72,"feet",0.07,"feet","Level or other surveyed method.","NAVD88","US",17,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-IL","USGS Illinois Water Science Center","USGS-03382055","South Fork Saline River near Crab Orchard, IL","Stream",NA,5140204,83.2,"sq mi",NA,NA,37.67782755,-88.8033965,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-IL","USGS Illinois Water Science Center","USGS-03382090","SUGAR CREEK NEAR STONEFORT, IL","Stream",NA,5140204,35.4,"sq mi",NA,NA,37.65532759,-88.7633942,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-IL","USGS Illinois Water Science Center","USGS-03382100","SOUTH FORK SALINE RIVER NR CARRIER MILLS, IL","Stream",NA,5140204,147,"sq mi",NA,NA,37.63805556,-88.6780556,24000,".5","seconds","Interpolated from Digital MAP.","NAD83",375.44,"feet",0.03,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-IL","USGS Illinois Water Science Center","USGS-03382185","BANKSTON FORK NEAR DORRIS HEIGHTS, IL","Stream",NA,5140204,77.7,"sq mi",77.7,"sq mi",37.76810338,-88.5403294,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-IL","USGS Illinois Water Science Center","USGS-03382205","MIDDLE FORK SALINE RIVER NEAR PANKEYVILLE, IL","Stream",NA,5140204,233,"sq mi",233,"sq mi",37.70782566,-88.491993,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","USGS-IL","USGS Illinois Water Science Center","USGS-03382325","NORTH FORK SALINE RIVER NEAR TEXAS CITY, IL","Stream",NA,5140204,249,"sq mi",249,"sq mi",37.88838024,-88.3850455,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"36","USGS-IL","USGS Illinois Water Science Center","USGS-03382530","SALINE RIVER NEAR GIBSONIA, IL","Stream",NA,5140204,1062,"sq mi",1062,"sq mi",37.6481036,-88.2417034,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"37","USGS-IL","USGS Illinois Water Science Center","USGS-03384450","LUSK CREEK NEAR EDDYVILLE, IL","Stream",NA,5140203,42.9,"sq mi",NA,NA,37.4725833,-88.5476944,NA,".5","seconds","Interpolated from Digital MAP.","NAD83",361.89,"feet",0.11,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"38","USGS-IL","USGS Illinois Water Science Center","USGS-03612000","CACHE RIVER AT FORMAN, IL","Stream",NA,5140206,244,"sq mi",NA,NA,37.335,-88.9252778,NA,".5","seconds","Interpolated from Digital MAP.","NAD83",307.74,"feet",0.03,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"39","USGS-IL","USGS Illinois Water Science Center","USGS-05416000","GALENA RIVER AT GALENA, IL","Stream",NA,7060005,196,"sq mi",NA,NA,42.41055556,-90.4308333,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"40","USGS-IL","USGS Illinois Water Science Center","USGS-05418950","APPLE RIVER NEAR ELIZABETH, IL","Stream",NA,7060005,207,"sq mi",NA,NA,42.3186242,-90.2542951,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"41","USGS-IL","USGS Illinois Water Science Center","USGS-05420100","PLUM RIVER AT SAVANNA, IL","Stream",NA,7060005,273,"sq mi",273,"sq mi",42.09805556,-90.1266667,24000,"1","seconds","Interpolated from MAP.","NAD83",580.86,"feet",0.01,"feet","Unknown.","NGVD29","US",17,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"42","USGS-IL","USGS Illinois Water Science Center","USGS-05435500","PECATONICA RIVER AT FREEPORT, IL","Stream",NA,7090003,1326.88,"sq mi",NA,NA,42.30027778,-89.6152778,24000,"1","seconds","Interpolated from Digital MAP.","NAD83",742.41,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"43","USGS-IL","USGS Illinois Water Science Center","USGS-05435680","YELLOW CREEK NEAR FREEPORT, IL","Stream",NA,7090003,192,"sq mi",NA,NA,42.27918704,-89.5734484,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"44","USGS-IL","USGS Illinois Water Science Center","USGS-05435800","PECATONICA RIVER AT HARRISON, IL","Stream",NA,7090003,1788,"sq mi",1788,"sq mi",42.4275152,-89.1956669,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"45","USGS-IL","USGS Illinois Water Science Center","USGS-05437500","ROCK RIVER AT ROCKTON, IL","Stream",NA,7090005,6363,"sq mi",NA,NA,42.45027778,-89.0725,NA,"1","seconds","Interpolated from Digital MAP.","NAD83",707.75,"feet",0.01,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"46","USGS-IL","USGS Illinois Water Science Center","USGS-05438201","KISHWAUKEE R AT GP ROAD AT GARDEN PRAIRIE, IL","Stream",NA,7090006,222,"sq mi",222,"sq mi",42.2611326,-88.716764,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"47","USGS-IL","USGS Illinois Water Science Center","USGS-05438250","COON CREEK AT RILEY, IL","Stream",NA,7090006,85.1,"sq mi",NA,NA,42.1825,-88.64138889,NA,"1","seconds","Interpolated from MAP.","NAD83",792.96,"feet",0.01,"feet","Unknown.","NGVD29","US",17,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"48","USGS-IL","USGS Illinois Water Science Center","USGS-05438600","KISHWAUKEE R AB SOUTH BRANCH NR PERRYVILLE, IL","Stream",NA,7090006,655,"sq mi",655,"sq mi",42.20168868,-88.97871309,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"49","USGS-IL","USGS Illinois Water Science Center","USGS-05439500","SOUTH BRANCH KISHWAUKEE RIVER NR FAIRDALE IL","Stream",NA,7090006,387,"sq mi",NA,NA,42.11058064,-88.9006527,24000,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",733.53,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"50","USGS-IL","USGS Illinois Water Science Center","USGS-05440000","KISHWAUKEE RIVER NEAR PERRYVILLE, IL","Stream",NA,7090006,1099,"sq mi",NA,NA,42.19444444,-88.9988889,NA,"1","seconds","Interpolated from MAP.","NAD83",691.95,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"51","USGS-IL","USGS Illinois Water Science Center","USGS-05440520","KILLBUCK CREEK NEAR NEW MILFORD, IL","Stream",NA,7090006,136,"sq mi",NA,NA,42.1600233,-89.0756585,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"52","USGS-IL","USGS Illinois Water Science Center","USGS-05440700","ROCK RIVER AT BYRON, IL","Stream",NA,7090005,7990,"sq mi",7990,"sq mi",42.12218889,-89.2553639,NA,".5","seconds","Interpolated from Digital MAP.","NAD83",666,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"53","USGS-IL","USGS Illinois Water Science Center","USGS-05442020","KYTE RIVER AT DAYSVILLE, IL","Stream",NA,7090005,179,"sq mi",NA,NA,41.98614067,-89.294826,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"54","USGS-IL","USGS Illinois Water Science Center","USGS-05442200","ROCK RIVER AT GRAND DETOUR, IL","Stream",NA,7090005,8502,"sq mi",NA,NA,41.88975368,-89.4195481,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"55","USGS-IL","USGS Illinois Water Science Center","USGS-05443500","ROCK RIVER AT COMO, IL","Stream",NA,7090005,8753,"sq mi",NA,NA,41.7722222,-89.7455556,NA,"1","seconds","Interpolated from Digital MAP.","NAD83",603.13,"feet",0.05,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"56","USGS-IL","USGS Illinois Water Science Center","USGS-05444000","ELKHORN CREEK NEAR PENROSE, IL","Stream",NA,7090005,146,"sq mi",NA,NA,41.90275,-89.6963889,NA,".5","seconds","Interpolated from Digital MAP.","NAD83",657.75,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"57","USGS-IL","USGS Illinois Water Science Center","USGS-05446100","ROCK CREEK NEAR ERIE, IL","Stream",NA,7090005,237,"sq mi",237,"sq mi",41.67975284,-90.0262287,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",577.38,"feet",0.01,"feet","Unknown.","NGVD29","US",17,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"58","USGS-IL","USGS Illinois Water Science Center","USGS-05446500","ROCK RIVER NEAR JOSLIN, IL","Stream",NA,7090005,9549,"sq mi",NA,NA,41.5561111,-90.1852778,NA,"1","seconds","Interpolated from MAP.","NAD83",563.74,"feet",0.14,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"59","USGS-IL","USGS Illinois Water Science Center","USGS-05447100","GREEN RIVER NEAR DEER GROVE, IL","Stream",NA,7090007,322,"sq mi",322,"sq mi",41.5939222,-89.6895466,24000,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",17,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"60","USGS-IL","USGS Illinois Water Science Center","USGS-05447500","GREEN RIVER NEAR GENESEO, IL","Stream",NA,7090007,1003,"sq mi",NA,NA,41.4889333,-90.1580083,NA,".5","seconds","Interpolated from Digital MAP.","NAD83",577.68,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"61","USGS-IL","USGS Illinois Water Science Center","USGS-05466500","EDWARDS RIVER NEAR NEW BOSTON, IL","Stream",NA,7080104,445,"sq mi",NA,NA,41.18697738,-90.9673663,NA,"1","seconds","Interpolated from MAP.","NAD83",529.13,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",17,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"62","USGS-IL","USGS Illinois Water Science Center","USGS-05468200","CEDAR CREEK AT FARNHAM STREET AT GALESBURG, IL","Stream",NA,7080104,2.08,"sq mi",NA,NA,40.968649,-90.3451276,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",776,"feet",0.01,"feet","Unknown.","NGVD29","US",17,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"63","USGS-IL","USGS Illinois Water Science Center","USGS-05468240","CEDAR CREEK AT HIGHWAY 34 AT GALESBURG, IL","Stream",NA,7080104,11.6,"sq mi",NA,NA,40.94198248,-90.409574,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",742,"feet",0.01,"feet","Unknown.","NGVD29","US",17,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"64","USGS-IL","USGS Illinois Water Science Center","USGS-05468265","CEDER CREEK AT COUNTY LINE ROAD NR GALESBURG, IL","Stream",NA,7080104,20.2,"sq mi",NA,NA,40.9286492,-90.4412417,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",723,"feet",0.01,"feet","Unknown.","NGVD29","US",17,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
