"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"11","USGS-NH","USGS New Hampshire Water Science Center","USGS-01153000","BLACK RIVER AT NORTH SPRINGFIELD, VT","Stream",NA,1080106,158,"sq mi",NA,NA,43.33340716,-72.51481258,24000,1,"seconds","Interpolated from MAP.","NAD83",445.36,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US",50,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"12","USGS-NH","USGS New Hampshire Water Science Center","USGS-01333350","HOOSIC RIVER AT ROUTE 346, NEAR NORTH POWNAL, VT","Stream",NA,2020003,NA,NA,NA,NA,42.80888889,-73.2858333,24000,1,"seconds","Interpolated from MAP.","NAD83",490,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"13","USGS-NH","USGS New Hampshire Water Science Center","USGS-04282634","LITTLE OTTER CR AB MIDDLEBRK RD NR FERRISBURG, VT","Stream",NA,4150408,42.4,"sq mi",NA,NA,44.2042214,-73.2034556,24000,1,"seconds","Interpolated from MAP.","NAD83",165,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"14","USGS-NH","USGS New Hampshire Water Science Center","USGS-04282636","LITTLE OTTER CR @ MIDDLEBRK RD, NR FERRISBURG, VT","Stream",NA,4150408,43.4,"sq mi",NA,NA,44.1989436,-73.2120667,24000,1,"seconds","Interpolated from MAP.","NAD83",165,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"15","USGS-NH","USGS New Hampshire Water Science Center","USGS-04282815","ENGLESBY BROOK AT BURLINGTON, VT","Stream",NA,4150408,0.9,"sq mi",NA,NA,44.4578272,-73.219294,24000,1,"seconds","Interpolated from MAP.","NAD83",105,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",50,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-NH","USGS New Hampshire Water Science Center","USGS-04296000","BLACK RIVER AT COVENTRY, VT","Stream",NA,4150500,122,"sq mi",NA,NA,44.8689363,-72.2701041,24000,1,"seconds","Interpolated from MAP.","NAD83",709.74,"feet",0.1,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",50,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-NH","USGS New Hampshire Water Science Center","USGS-04296500","CLYDE RIVER AT NEWPORT, VT","Stream",NA,4150500,142,"sq mi",NA,NA,44.94032449,-72.1892684,24000,1,"seconds","Interpolated from MAP.","NAD83",681.82,"feet",0.09,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",50,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","11113300","New Hampshire Department Of Environmental Services (BEACH)","11113300-53-CNT","BRIDGE D.S. OF GILMAN DAM","River/Stream","SAMPLE FROM CENTER OF GILMAN ROAD BRIDGE. PARKING ON LEFT NH SIDE.",1080103,NA,NA,NA,NA,44.410964,-71.722714,NA,NA,NA,"GPS-Unspecified","NAD83",840,"ft",NA,NA,"Topographic Map Interpolation","NAVD88","US",50,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"19","11NPSWRD_WQX","National Park Service Water Resources Division","11NPSWRD_WQX-NETN_MABI_28","Pogue Brook (Stream A)","River/Stream",NA,1080106,NA,NA,NA,NA,43.6349,-72.5294,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"20","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500503","Lewis Creek","River/Stream","Bridge on Greenbush Road",4150408,NA,NA,NA,NA,44.2467,-73.2461,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500504","East Creek","River/Stream",NA,4150408,NA,NA,NA,NA,43.8,-73.31,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"22","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500505","Missisquoi River","River/Stream","STATION LOCATED AT ROUTE 78 BRIDGE IN SWANTON",4150407,NA,NA,NA,NA,44.9169,-73.1283,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"23","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500506","Stonebridge Brook","River/Stream",NA,4150408,NA,NA,NA,NA,44.68,-73.19,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"24","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500509","Otter Creek","River/Stream","STATION LOCATED AT ROUTE 22A BRIDGE IN VERGENNES,",4150402,NA,NA,NA,NA,44.1656,-73.2566,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"25","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500510","Malletts Creek","River/Stream",NA,4150408,NA,NA,NA,NA,44.55,-73.15,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"26","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500511","Indian Brook","River/Stream",NA,4150408,NA,NA,NA,NA,44.55,-73.18,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"27","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500512","Pike River","River/Stream","STATION LOCATED AT ROUTE 133 BRIDGE IN ST. PIERRE DE VERONNE,",4150402,NA,NA,NA,NA,44.1175,-73.0683,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"28","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500518","Little Pond Brook","River/Stream","STATION LOCATED JUST BELOW CONCRETE DAM AT LITTLE POND OUTLET",1080203,NA,NA,NA,NA,42.9172,-73.0633,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"29","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500526","Hardwood Brook","River/Stream","STATION LOCATED BELOW SECOND BEAVER DAM AT HARDWOOD POND OUTLET",4150403,NA,NA,NA,NA,44.4514,-72.5028,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"30","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500527","Stickney Brook","River/Stream","STATION LOCATED THREE METERS DOWNSTREAM OF SUNSET LAKE OVERFLOW PIPE",1080107,NA,NA,NA,NA,42.9167,-72.6758,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"31","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500578","Poultney River","River/Stream","Bridge on East Bay Rd, Whitehall, NY",4150401,NA,NA,NA,NA,43.5702,-73.3918,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"32","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500638","Scotch Burn","River/Stream","STATION  LOCATED 100 M UPSTREAM OF NORTH TICKLENAKED POND CAMP ROAD CROSSING",1080103,NA,NA,NA,NA,44.1934,-72.1017,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"33","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500639","Ticklenaked Pond Inlet 2","River/Stream",NA,1080103,NA,NA,NA,NA,44.19,-72.09,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"34","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500641","Ticklenaked Pond Inlet 4","River/Stream",NA,1080103,NA,NA,NA,NA,44.18,-72.09,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"35","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500643","Ticklenaked Pond Inlet 6","River/Stream",NA,1080103,NA,NA,NA,NA,44.19,-72.1,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"36","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500644","Scotch Burn","River/Stream",NA,1080103,NA,NA,NA,NA,44.18,-72.1,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"37","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500645","Barton River","River/Stream","STATION LOCATED AT BRIDGE AT SOUTH BAY WMA",4150500,NA,NA,NA,NA,44.8714,-72.201,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"38","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500646","Black River","River/Stream","STATION LOCATED AT BRIDGE NORTH OF COVENTRY LANDFILL",4150500,NA,NA,NA,NA,44.9192,-72.2261,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"39","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500647","Clyde River","River/Stream","STATION LOCATED AT DOWNSTREAM-MOST BRIDGE, DOWNTOWN NEWPORT, BEFORE DISCHARGE TO SOUTH BAY/MEMPHREAGOG",4150500,NA,NA,NA,NA,44.9393,-72.2048,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"40","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500648","Marsh Brook","River/Stream","Station located immediately upstream of footpath brodge over stream at Lake carmi State Park's nature trail",4150408,NA,NA,NA,NA,44.962,-72.8716,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"41","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500652","Rock River","River/Stream","Station located at bridge over St. Armand Road, Highgate, VT, adjacent to VT Fish and Wildlife Refuge Access.  Also Site RR01",4150408,NA,NA,NA,NA,44.9969,-73.0726,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"42","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500664","Johns River","River/Stream","Station located adjacent to Derby wellfield at Beebe Plain Road, adjacent to shack.",4150500,NA,NA,NA,NA,45.002,-72.1392,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"43","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500665","Jewett Brook","River/Stream","Located above road near Saint Albans Correctional Center.",4150408,NA,NA,NA,NA,44.8566,-73.1509,24000,NA,NA,"Interpolation-Map","NAD27",NA,NA,NA,NA,NA,NA,"US",50,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"44","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500673","Lewis Creek","River/Stream","At Tyler Bridge Rd Crossing RM14",4150408,NA,NA,NA,NA,44.277,-73.0815,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"45","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500675","Lewis Creek","River/Stream","At Ballpark rec field RM 17.2",4150408,NA,NA,NA,NA,44.2443,-73.0641,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"46","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500676","Lewis Creek","River/Stream","At Parsonage Rd Bridge",4150408,NA,NA,NA,NA,44.2238,-73.0633,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"47","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500677","Lewis Creek","River/Stream","At Old Rt 7 Bridge",4150408,NA,NA,NA,NA,44.2482,-73.2317,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"48","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500678","Lewis Creek","River/Stream","Located above the first road crossing (covered bridge) above the application point at Scott Pond.",4150408,NA,NA,NA,NA,44.2888,-73.1504,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"49","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500679","Pond Brook","River/Stream","At Silver St Crossing over Pond Brook",4150408,NA,NA,NA,NA,44.2687,-73.1135,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"50","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500680","Hollow Brook","River/Stream","Approximatly 50 m downstream fromTyler Rd bridge",4150408,NA,NA,NA,NA,44.2837,-73.0724,0,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",50,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"51","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500681","Beaver Branch","River/Stream","At Sperry Rd. bridge",4150402,NA,NA,NA,NA,43.9716,-73.2294,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"52","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500682","Lemonfair River","River/Stream","At Weybridge Rd. bridge, upstream of Lemon Fair River's confluence with Otter Creek",4150402,NA,NA,NA,NA,44.0638,-73.2464,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"53","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500683","Lemonfair River","River/Stream","At Prunier Rd. Bridge",4150402,NA,NA,NA,NA,44.0475,-73.2522,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"54","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500684","Lemonfair River","River/Stream","At Rt 74 Bridge",4150402,NA,NA,NA,NA,43.9423,-73.2624,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"55","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500685","Lemonfair River","River/Stream","Upstream of Shacksboro Rd bridge.",4150402,NA,NA,NA,NA,43.9106,-73.2755,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"56","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500687","Lemonfair River","River/Stream","At Murray Rd. bridge",4150402,NA,NA,NA,NA,43.8464,-73.2366,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"57","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500691","Lemonfair River","River/Stream","At Route 125 bridge.",4150402,NA,NA,NA,NA,43.9913,-73.2526,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"58","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500694","Little Otter Creek","River/Stream","At Plank Rd.",4150408,NA,NA,NA,NA,44.1571,-73.1589,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"59","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500695","Little Otter Creek","River/Stream","At Route 7 Bridge",4150408,NA,NA,NA,NA,44.1982,-73.249,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"60","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500696","Little Otter Creek","River/Stream","At Middlebrook Rd. (North)",4150408,NA,NA,NA,NA,44.1988,-73.2122,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"61","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500698","Mud Creek","River/Stream","Upstream of Middlebrook Rd bridge, bio sampled along riprap bank. At Wing Rd./Middlebrook Rd. (South)",4150408,NA,NA,NA,NA,44.1928,-73.2099,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"62","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500700","Middlebury River","River/Stream","At Mouth of Midd. River",4150402,NA,NA,NA,NA,43.9697,-73.1561,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"63","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500702","Middlebury River","River/Stream","At ShaRd Villa Rd. Bridge",4150402,NA,NA,NA,NA,43.9638,-73.1378,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"64","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500703","Middlebury River","River/Stream","At Blake Roy Farm (above bridge)",4150402,NA,NA,NA,NA,43.9528,-73.1334,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"65","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500705","Middlebury River","River/Stream","At Midd. Gorge @ Route 125 Bridge",4150402,NA,NA,NA,NA,43.9702,-73.0866,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"66","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500707","New Haven River","River/Stream","At Dog Team Tavern",4150402,NA,NA,NA,NA,44.0625,-73.1719,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"67","1VTDECWQ","Vermont Dept of Environmental Conservation","1VTDECWQ-500709","New Haven River","River/Stream","At Bartlett's Falls Pool",4150402,NA,NA,NA,NA,44.127,-73.046,0,NA,NA,"Interpolation-Other","NAD83",NA,NA,NA,NA,NA,NA,"US",50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
