OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-ME,USGS Maine Water Science Center,USGS-01022817,"French Hill Brook near Bar Harbor, ME",Stream,,01050002,0.50,sq mi,0.50,sq mi,44.40646750000000,-68.3116832000000,24000,1,seconds,Interpolated from MAP.,NAD83,20,feet,10,feet,Interpolated from topographic map.,NGVD29,US,23,009,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01022890,"Marshall Brook near Southwest Harbor, Maine",Stream,,01050002,2.03,sq mi,,,44.27480237000000,-68.3509896000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,30,feet,10,feet,Interpolated from topographic map.,NGVD29,US,23,009,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01022895,"Heath Brook near Tremont, Maine",Stream,,01050002,0.78,sq mi,,,44.27785780000000,-68.3676567000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,85,feet,10,feet,Interpolated from topographic map.,NGVD29,US,23,009,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-010228955,"Outlet Bass Hbr Marsh at Rt 102 at Tremont, Maine",Stream: Tidal stream,,01050002,8.403,sq mi,8.403,sq mi,44.25291389000000,-68.3492000000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,-8.07,feet,0.5,feet,Differentially corrected Global Positioning System.,NAVD88,US,23,009,,,,,20110518,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01034500,"Penobscot River at West Enfield, Maine",Stream,,01020005,6422,sq mi,6671.00,sq mi,45.23611110000000,-68.6513888900000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,125.94,feet,.01,feet,Level or other surveyed method.,NGVD29,US,23,019,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01036390,"Penobscot River at Eddington, Maine",Stream,,01020005,7515,sq mi,7764.00,sq mi,44.82666667000000,-68.6966667000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,7.20,feet,.01,feet,Level or other surveyed method.,NGVD29,US,23,019,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01046500,"Kennebec River at Bingham, Maine",Stream,,01030003,2715,sq mi,2715,sq mi,45.05194440000000,-69.8855556000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,330.20,feet,.01,feet,Level or other surveyed method.,NGVD29,US,23,025,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01049130,"JOHNSON BROOK AT SOUTH ALBION,ME",Stream,,01030003,2.92,sq mi,2.92,sq mi,44.49818889000000,-69.4861306000000,,.5,seconds,Interpolated from Digital MAP.,NAD83,225.00,feet,5,feet,Unknown.,NGVD29,US,23,011,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01049265,"Kennebec River at North Sidney, Maine",Stream,,01030003,5403,sq mi,5403,sq mi,44.47222220000000,-69.6838888900000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,15.12,feet,.01,feet,Level or other surveyed method.,NGVD29,US,23,011,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01054200,"Wild River at Gilead, Maine",Stream,,01040002,69.6,sq mi,69.6,sq mi,44.39055556000000,-70.9797222000000,,1,seconds,Interpolated from Digital MAP.,NAD83,683.10,feet,.01,feet,Level or other surveyed method.,NGVD29,US,23,017,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01059000,"Androscoggin River near Auburn, Maine",Stream,,01040002,3263,sq mi,3263,sq mi,44.07222220000000,-70.2080556000000,,1,seconds,Interpolated from Digital MAP.,NAD83,109.18,feet,.01,feet,Level or other surveyed method.,NGVD29,US,23,001,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01059400,"ANDROSCOGGIN RIVER AT BRUNSWICK, ME",Stream,,01040002,3434.00,sq mi,3434,sq mi,43.91757990000000,-69.9731058000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,23,005,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01064140,"Presumpscot River near West Falmouth, Maine",Stream,,01060001,598.00,sq mi,598,sq mi,43.72459720000000,-70.3029333000000,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,11.15,feet,.01,feet,Interpolated from topographic map.,NGVD29,US,23,005,,,,,,,,,,NWIS
USGS-ME,USGS Maine Water Science Center,USGS-01066000,"Saco River at Cornish, Maine",Stream,,01060002,1293,sq mi,1293,sq mi,43.80805556000000,-70.7816667000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,263.48,feet,.01,feet,Level or other surveyed method.,NGVD29,US,23,005,,,,,,,,,,NWIS
11113300,New Hampshire Department Of Environmental Services (BEACH),11113300-01-AND,BRIDGE STREET BRIDGE,River/Stream,"GREEN METAL BRIDGE, GILEAD, ME.",01040002,,,,,44.3980600000,-70.9715960000,,15,m,GPS-Unspecified,NAD83,698,ft,,,Topographic Map Interpolation,NAVD88,US,23,017,,,,,,,,,,STORET
11113300,New Hampshire Department Of Environmental Services (BEACH),11113300-01-SAC,RTE 113 BRIDGE,River/Stream,,01060002,,,,,44.0168860000,-70.9899310000,,,,GPS-Unspecified,NAD83,400.00,ft,,,Topographic Map Interpolation,NAVD88,US,23,017,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NETN_ACAD_54,Cadillac Stream,River/Stream,,01050002,,,,,44.3448000000,-68.2170000000,0,,,Interpolation-Other,NAD83,,,,,,,US,23,009,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NETN_ACAD_62,Otter Creek,River/Stream,,01050002,,,,,44.3327000000,-68.2068000000,0,,,Interpolation-Other,NAD83,,,,,,,US,23,009,,,,,,,,,,STORET
MEDEP_WQX,Maine Department of Environmental Protection,MEDEP_WQX-78836,KS1,River/Stream,,01020005,,,,,44.9936000000,-69.0725290000,2400,,,Interpolation-Photo,NAD83,,,,,,,US,23,019,,,,,,,,,,STORET
MEDEP_WQX,Maine Department of Environmental Protection,MEDEP_WQX-79037,PLE4-C,River/Stream,,01050002,,,,,44.6536370000,-67.7271340000,2400,,,Interpolation-Photo,NAD83,,,,,,,US,23,029,,,,,,,,,,STORET
MEDEP_WQX,Maine Department of Environmental Protection,MEDEP_WQX-79065,SHP3,River/Stream,,01050003,,,,,44.2222730000,-69.5936330000,2400,,,Interpolation-Photo,NAD83,,,,,,,US,23,015,,,,,,,,,,STORET
MEDEP_WQX,Maine Department of Environmental Protection,MEDEP_WQX-79068,SHP6,River/Stream,,01050003,,,,,44.2439710000,-69.5758790000,2400,,,Interpolation-Photo,NAD83,,,,,,,US,23,015,,,,,,,,,,STORET
PASSAMAQUODDYSIPAYIKENV,Passamaquoddy Tribe (Tribal),PASSAMAQUODDYSIPAYIKENV-LR01,Little River Site 1,River/Stream,,01050004,,,,,44.9711000000,-67.0570000000,,,,GPS-Unspecified,WGS84,,,,,,,US,23,029,,,,,,,,,,STORET
PASSAMAQUODDYSIPAYIKENV,Passamaquoddy Tribe (Tribal),PASSAMAQUODDYSIPAYIKENV-LR02,Little River Site 2,River/Stream,,01050004,,,,,44.9743000000,-67.0744000000,,,,GPS-Unspecified,WGS84,,,,,,,US,23,029,,,,,,,,,,STORET
PASSAMAQUODDYSIPAYIKENV,Passamaquoddy Tribe (Tribal),PASSAMAQUODDYSIPAYIKENV-LR03,Little River Site 3,River/Stream,,01050004,,,,,44.9730000000,-67.0831000000,,,,GPS-Unspecified,WGS84,,,,,,,US,23,029,,,,,,,,,,STORET
PASSAMAQUODDYSIPAYIKENV,Passamaquoddy Tribe (Tribal),PASSAMAQUODDYSIPAYIKENV-LR04,Little River Site 4,River/Stream,,01050004,,,,,44.9722000000,-67.0893000000,,,,GPS-Unspecified,WGS84,,,,,,,US,23,029,,,,,,,,,,STORET
PASSAMAQUODDYSIPAYIKENV,Passamaquoddy Tribe (Tribal),PASSAMAQUODDYSIPAYIKENV-LR05,Little River Site 5,River/Stream,,01050004,,,,,44.9800000000,-67.1112000000,,,,GPS-Unspecified,WGS84,,,,,,,US,23,029,,,,,,,,,,STORET
PENOBSCOTINDIANNATIONDNR,Penobscot Nation (Tribal),PENOBSCOTINDIANNATIONDNR-113-GW1,Penobscot River - Great Works Impoundment - Near Dam,River/Stream,,01020005,,,,,44.9236100000,-68.6369630000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,23,019,,,,,,,,,,STORET
PENOBSCOTINDIANNATIONDNR,Penobscot Nation (Tribal),PENOBSCOTINDIANNATIONDNR-129-GWTR1,Penobscot River - Tailrace Downriver of Great Works Dam - River Left,River/Stream,,01020005,,,,,44.9197540000,-68.6307930000,0,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,23,019,,,,,,,,,,STORET
