"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"11","USGS-WV","USGS West Virginia Water Science Center","USGS-01613030","WARM SPRINGS RUN NEAR BERKELEY SPRINGS, WV","Stream",NA,2070004,6.68,"sq mi",NA,NA,39.6405833,-78.2189444,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",576.48,"feet",0.19,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"12","USGS-WV","USGS West Virginia Water Science Center","USGS-01614000","BACK CREEK NEAR JONES SPRINGS, WV","Stream",NA,2070004,235,"sq mi",NA,NA,39.51204187,-78.0372224,NA,".5","seconds","Interpolated from MAP.","NAD83",416.12,"feet",0.16,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"13","USGS-WV","USGS West Virginia Water Science Center","USGS-01616400","MILL CREEK AT BUNKER HILL, WV","Stream",NA,2070004,21,"sq mi",NA,NA,39.334625,-78.0534361,24000,".1","seconds","Interpolated from Digital MAP.","NAD83",532.52,"feet",0.21,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"14","USGS-WV","USGS West Virginia Water Science Center","USGS-01616500","OPEQUON CREEK NEAR MARTINSBURG, WV","Stream",NA,2070004,272,"sq mi",NA,NA,39.42371047,-77.9386084,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",354.67,"feet",0.08,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"15","USGS-WV","USGS West Virginia Water Science Center","USGS-01618100","ROCKYMARSH RUN AT SCRABBLE, WV","Stream",NA,2070004,16,"sq mi",NA,NA,39.4830833,-77.8318333,NA,"1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",362.03,"feet",0.12,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"16","USGS-WV","USGS West Virginia Water Science Center","USGS-01636500","SHENANDOAH RIVER AT MILLVILLE, WV","Stream",NA,2070007,3041,"sq mi",NA,NA,39.28204576,-77.7891606,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",292.34,"feet",0.13,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"17","USGS-WV","USGS West Virginia Water Science Center","USGS-03110830","KINGS CREEK AT WEIRTON, WV","Stream",NA,5030101,48.9,"sq mi",NA,NA,40.4356229,-80.5925723,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",678.8,"feet",0.14,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"18","USGS-WV","USGS West Virginia Water Science Center","USGS-03112510","OHIO RIVER AT BENWOOD NEAR WHEELING, WV","Stream",NA,5030106,25070,"sq mi",NA,NA,40.0150732,-80.738694,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",54,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"19","USGS-WV","USGS West Virginia Water Science Center","USGS-03155000","LITTLE KANAWHA RIVER AT PALESTINE, WV","Stream",NA,5030203,1516,"sq mi",NA,NA,39.0589686,-81.38956408,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",584.8,"feet",0.12,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"20","USGS-WV","USGS West Virginia Water Science Center","USGS-03155600","LITTLE KANAWHA RIVER NEAR PARKERSBURG, WV","Stream",NA,5030203,NA,NA,NA,NA,39.23646428,-81.5140115,NA,"1","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",54,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21","USGS-WV","USGS West Virginia Water Science Center","USGS-03159600","OHIO RIVER AT LOCK AND DAM 22 AT RAVENSWOOD, WV","Stream",NA,5030202,NA,NA,NA,NA,38.94091448,-81.7612424,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",54,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"22","USGS-WV","USGS West Virginia Water Science Center","USGS-03159900","OHIO RIVER AT NEW HAVEN, WV","Stream",NA,5030202,40140,"sq mi",NA,NA,38.9670242,-81.9215256,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",54,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"23","USGS-WV","USGS West Virginia Water Science Center","USGS-03178000","BLUESTONE R NR SPANISHBURG, WV","Stream",NA,5050002,199,"sq mi",NA,NA,37.4334722,-81.11,NA,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",2051,"feet",0.1,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"24","USGS-WV","USGS West Virginia Water Science Center","USGS-03182950","HOWARD CREEK AT CALDWELL, WV","Stream",NA,5050003,84.7,"sq mi",NA,NA,37.7817882,-80.3872949,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",1681.01,"feet",0.1,"feet","Unknown.","NGVD29","US",54,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"25","USGS-WV","USGS West Virginia Water Science Center","USGS-03183000","SECOND CREEK NEAR SECOND CREEK, WV","Stream",NA,5050003,81.1,"sq mi",NA,NA,37.6845833,-80.4561111,NA,".5","seconds","Interpolated from Digital MAP.","NAD83",1823.62,"feet",5,"feet","Interpolated from Digital Elevation Model","NAVD88","US",54,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"26","USGS-WV","USGS West Virginia Water Science Center","USGS-03185400","NEW RIVER AT THURMOND, WV","Stream",NA,5050004,6752,"sq mi",NA,NA,37.95511285,-81.07648838,NA,"5","seconds","Interpolated from MAP.","NAD83",1030,"feet",0.1,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"27","USGS-WV","USGS West Virginia Water Science Center","USGS-03186500","WILLIAMS RIVER AT DYER, WV","Stream",NA,5050005,128,"sq mi",NA,NA,38.37899915,-80.4839737,NA,"5","seconds","Interpolated from MAP.","NAD83",2193.9,"feet",0.14,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"28","USGS-WV","USGS West Virginia Water Science Center","USGS-03191500","PETERS CREEK NEAR LOCKWOOD, WV","Stream",NA,5050005,40.7,"sq mi",NA,NA,38.2646111,-81.0231111,NA,"5","seconds","Interpolated from MAP.","NAD83",1064.3,"feet",0.15,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"29","USGS-WV","USGS West Virginia Water Science Center","USGS-03193000","KANAWHA RIVER AT KANAWHA FALLS, WV","Stream",NA,5050006,8385,"sq mi",NA,NA,38.1381632,-81.2142745,NA,"5","seconds","Interpolated from MAP.","NAD83",620.4,"feet",0.1,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"30","USGS-WV","USGS West Virginia Water Science Center","USGS-03198350","CLEAR FORK AT WHITESVILLE, WV","Stream",NA,5050009,63.3,"sq mi",NA,NA,37.9662186,-81.524278,NA,"5","seconds","Interpolated from MAP.","NAD83",818.49,"feet",0.15,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"31","USGS-WV","USGS West Virginia Water Science Center","USGS-03201300","KANAWHA RIVER AT WINFIELD, WV","Stream",NA,5050008,11809,"sq mi",11809,"sq mi",38.52564467,-81.9109681,NA,"5","seconds","Interpolated from MAP.","NAD83",566,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US",54,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"32","USGS-WV","USGS West Virginia Water Science Center","USGS-03204000","GUYANDOTTE RIVER AT BRANCHLAND, WV","Stream",NA,5070102,1225,"sq mi",NA,NA,38.22092326,-82.2026417,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",548,"feet",0.11,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"33","USGS-WV","USGS West Virginia Water Science Center","USGS-03204500","MUD RIVER NEAR MILTON, WV","Stream",NA,5070102,256,"sq mi",NA,NA,38.38825,-82.1131111,NA,".1","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",573.81,"feet",0.12,"feet","GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System","NAVD88","US",54,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"34","USGS-WV","USGS West Virginia Water Science Center","USGS-03205200","GUYANDOTTE RIVER AT HUNTINGTON, WV","Stream",NA,5070102,NA,NA,NA,NA,38.428417,-82.3915408,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US",54,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"35","11NPSWRD_WQX","National Park Service Water Resources Division","11NPSWRD_WQX-NCRN_HAFE_FLSP","Flowing Springs Run","River/Stream",NA,2070007,NA,NA,NA,NA,39.295879,-77.792274,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",54,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"36","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-BST-000-000.10","Tug Fork at Fort Gay, W.Va.","River/Stream","Mid-Stream Sampling of Tug Fork at Highway Bridge connecting State Route 37 in Town of Fort Gay, Wayne County, West Virginia, and U.S. Route 33 in Town of Louisa, Lawrence County, Kentucky.  <** Louisa KY-WV Topographic Map **>",5070201,NA,NA,NA,NA,38.1169777,-82.5989083,24000,NA,NA,"GPS-Unspecified","NAD83",571,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"37","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-K-000-032.20","Kanawha River at Winfield Locks & Dam, W.Va.","River/Stream","Kanawha River at Winfield Locks and Dam, One Mile downstream, Southwest of Town of Winfield, Putnam County, West Virginia.  Sample taken near intake structure for American Electric Hydroelectric Plant on south side (left bank) of River.  <** Winfield WV Topographic Map **>",5050008,NA,NA,NA,NA,38.5245277,-81.9118861,24000,NA,NA,"GPS-Unspecified","NAD83",560,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"38","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-K-000-076.90","Kanawha River west of Chelyan, W.Va.","River/Stream","Mid - Stream of Kanawha River at Highway Bridge connecting West Virginia Turnpike (I-64 & I-77) with U.S. Route 60,about  0.5 Mile downstream of Community of Chelyan, Kanawha County, West Virginia.  <** Cedar Grove WV Topographic Map **>",5050006,NA,NA,NA,NA,38.1974138,-81.49695,24000,NA,NA,"Interpolation-Map","NAD83",590,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"39","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-KC-000-011.60","Coal River at Tornado, W.Va.","River/Stream","Mid - Stream of Coal River at County Route 9 Highway Bridge at Community of Tornado, Kanawha County, West Virginia  <** Alum Creek WV Topographic Map **>",5050009,NA,NA,NA,NA,38.339175,-81.8411,24000,NA,NA,"GPS-Unspecified","NAD83",580,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"40","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-KE-000-004.50","Elk River at Coonskin Park, W.Va.","River/Stream","Left Bank Sample of Elk River about 500 feet above mouth of Coonskin Branch in Coonskin Park, Kanawha County, West Virginia.  <** Big Chimney WV Topographic Map **>",5050007,NA,NA,NA,NA,38.3863777,-81.5842666,24000,NA,NA,"GPS-Unspecified","NAD83",570,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"41","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-KN-000-001.20","New River east of Gauley Bridge, W.Va.","River/Stream","Mid-Stream Sample of New River at the CSX Railroad Trestle 1 Mile upstream and East of Town of Gauley Bridge, Fayette County, West Virginia.  <** Gauley Bridge  WV Topographic Map **>",5050004,NA,NA,NA,NA,38.1518277,-81.1795,24000,NA,NA,"GPS-Unspecified","NAD83",670,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"42","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-KN-000-068.40","New River at Hinton, W.Va.","River/Stream","Mid - Stream Sample of New River at State Route 3 Highway Bridge at City of Hinton, Summers County, West Virginia <** Hinton WV Topographic Map **>",5050002,NA,NA,NA,NA,37.6512583,-80.8866388,24000,NA,NA,"GPS-Unspecified","NAD83",1380,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"43","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-KNG-000-001.60","Greenbrier River at Hinton, W.Va.","River/Stream","Greenbrier River at County Route 13 Highway Bridge across river from Summers County Hospital at City of Hinton, Summers County, West Virginia.  <** Hinton WV Topographic Map **>",5050003,NA,NA,NA,NA,37.6522888,-80.8555555,24000,NA,NA,"GPS-Unspecified","NAD83",1380,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"44","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-LK-000-030.10","Little Kanawha River at Elizabeth, W.Va.","River/Stream","Mid - Stream Sample of Little Kanawha River at State Route 5 Highway Bridge at Town of Elizabeth, Wirt County, West Virginia  <** Elizabeth WV Topographic Map **>",5030203,NA,NA,NA,NA,39.0551111,-81.3905111,24000,NA,NA,"GPS-Unspecified","NAD83",580,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"45","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-LKH-000-001.60","Hughes River west of Freeport, W.Va.","River/Stream","Mid - Stream Sample of Hughes River at County Route 6 Highway Bridge 2 Miles West of Community of Freeport, Wirt County, West Virginia  <** Kanawha WV Topographic Map **>",5030203,NA,NA,NA,NA,39.1317472,-81.3772805,24000,NA,NA,"GPS-Unspecified","NAD83",580,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"46","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-M-000-099.40","Monongahela River north of Morgantown, W.Va.","River/Stream","Mid - Stream Sample of Monongahela River at U.S. Route 19 Highway Bridge 1 Mile North of City of Morgantown, and at Town of Star City, Monongalia County, West Virginia. <** Morgantown - North WV-PA Topographic Map **>",5020003,NA,NA,NA,NA,39.6580222,-79.9931472,24000,NA,NA,"GPS-Unspecified","NAD83",790,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"47","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-M-001-0001","Dunkard Creek east of Pentress, W.Va.","River/Stream","Mid - Stream Sample of Dunkard Creek at County Route 39 Highway Bridge and below mouth of Dolls Run, 5 Miles East of Community of Pentress, Monongalia County, West Virginia.  <** Blacksville WV-PA Topographic Map **>",5020005,NA,NA,NA,NA,39.7154083,-80.1111,24000,NA,NA,"GPS-Unspecified","NAD83",910,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"48","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-MC-000-031.10","Cheat River at Albright, W.Va.","River/Stream","Mid - Stream Sample at State Route 26 Highway Bridge at Town of Albright, Preston County, West Virginia.  <** KIngwood WV Topographic Map **>",5020004,NA,NA,NA,NA,39.4947583,-79.645275,24000,NA,NA,"GPS-Unspecified","NAD83",1150,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"49","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-MT-000-006.50","Tygart Valley River at Colfax, W.Va.","River/Stream","Mid - Stream Sample of Tygart Valley River at County Route 62 Highway Bridge at Community of Colfax, Marion County, West Virginia.  <** Fairmont - West WV Topographic Map **>",5020001,NA,NA,NA,NA,39.4356972,-80.1331305,24000,NA,NA,"GPS-Unspecified","NAD83",890,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"50","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-MW-000-012.00","West Fork River at Enterprise, W.Va.","River/Stream","Mid - Stream Sample of West Fork River at County Route 19/2 Highway Bridge at Community of Enterprise, Harrison County, West Virginia.  <** Shinnston WV Topographic Map **>",5020002,NA,NA,NA,NA,39.4236166,-80.2758083,24000,NA,NA,"GPS-Unspecified","NAD83",900,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"51","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-O-002-0001","Twelvepole Creek south of Ceredo, W.Va.","River/Stream","Mid - Stream Sample of Twelvepole Creek at State Route 75 Highway Bridge and below mouth of Buffalo Creek 2 Miles South of City of Ceredo, Wayne County, West Virginia.  <** Burnaugh KY-WV Topographic Map **>",5090102,NA,NA,NA,NA,38.3556416,-82.5084888,24000,NA,NA,"GPS-Unspecified","NAD83",560,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"52","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-OG-000-002.80","Guyandotte River at Huntington, W.Va.","River/Stream","Mid-Stream Sample of Guyandotte River at Fifth Street (County Route 26) Highway Bridge at  Altizers Additiion in City of Huntington, Cabell County, West Virginia.  <** Barboursville WV-OH Topographic Map **>",5070102,NA,NA,NA,NA,38.4134444,-82.3610638,24000,NA,NA,"GPS-Unspecified","NAD83",550,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"53","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-OMI-000-012.90","Middle Island Creek at Arvilla, W.Va.","River/Stream","Mid - Stream Sample of Middle Island Creek at County Route 7 Highway Bridge at Community of Arvilla, Pleasants County, West Virginia.  <** Bens Run WV-OH Topographic Map **>",5030201,NA,NA,NA,NA,39.4356055,-81.0713638,24000,NA,NA,"GPS-Unspecified","NAD83",630,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"54","211WVOWR","WV Div of Environmental Protection, Office of Water Resource","211WVOWR-P-004-0002","Opequon Creek east of Bedington, W.Va.","River/Stream","Mid - Stream Sample of Opequon Creek at County Route 12 (Lights Ford) Highway Bridge 1 Mile East of Community of Bedington, Berkeley County, West Virginia.  <** Hedgesville WV-MD Topographic Map **>",2070004,NA,NA,NA,NA,39.5174888,-77.8894083,24000,NA,NA,"GPS-Unspecified","NAD83",350,"ft",NA,NA,"Topographic Map Interpolation","SEALV","US",54,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
